ACTIVITY_FEES,COMMUNICATIONS_AND_IT_EXPENSE,CUSTOMER_ID,END_DATE,INTEREST_EXPENSE,INTEREST_INCOME,LAST_CUSTOMER_REPLIED_TO_OFFER_INDICATOR,LAST_CUSTOMER_REPLY_TIME,LAST_PRODUCT_OFFER_CAMPAIGN,LAST_PRODUCT_OFFER_DATE,PRODUCT_ID,PRODUCT_OFFERED_INDICATOR,PRODUCT_OWNED_INDICATOR,SENTIMENT_SCORE,START_DATE,STATUS,STATUS_DATE,STATUS_REASON
5713.934926003894,686.9906696559295,1420,2016-08-31,3.557458246969741,131.54331002957093,True,63,Now Prove It,2016-08-28,FinancialPlan,True,True,5,2016-08-01,Active,2016-08-28,Active Client
5713.934926003894,29.37592222524372,1420,2016-08-31,0.4244025207314873,132.82492151222723,False,0.0,,2016-10-17,RetirementBrokerage,True,False,2,2016-08-01,Inactive,2016-08-28,Inactive Client
5713.934926003894,430.136019035162,1420,2016-08-31,810.0913008070545,159.3341950900204,False,0.0,,2017-05-09,RetirementPlan,True,False,5,2016-08-01,Inactive,2016-08-28,Inactive Client
5713.934926003894,399.6424123691652,1420,2016-08-31,189.24239482926976,248.352205187276,False,0.0,,2017-01-08,ManagedPortfolio,True,False,4,2016-08-01,Inactive,2016-08-28,Inactive Client
5713.934926003894,656.4104646729213,1420,2016-08-31,394.14251200618514,545.4678885894125,False,0.0,,2017-03-26,RetirementBasic,True,False,1,2016-08-01,Inactive,2016-08-28,Inactive Client
5910.646305827877,161.1369036874771,1421,2018-07-31,661.3584262747767,228.70110176249648,True,137,,2018-07-23,Cash,True,False,2,2018-07-01,Inactive,2018-07-23,Inactive Client
5910.646305827877,281.17701400719284,1421,2018-07-31,741.0547244215322,653.4378012439956,True,122,,2018-09-22,Brokerage,True,False,3,2018-07-01,Inactive,2018-07-23,Inactive Client
5910.646305827877,214.85729044923562,1421,2018-07-31,456.34280563927217,516.0524026340856,True,15,More Generous Investing,2018-07-23,FinancialPlan,True,True,2,2018-07-01,Active,2018-07-23,Active Client
5910.646305827877,459.1304659863117,1421,2018-07-31,111.18204825173505,865.1677436720173,True,130,A Loan With A View,2018-07-23,RetirementBrokerage,True,True,1,2018-07-01,Active,2018-07-23,Active Client
5910.646305827877,654.9287930371369,1421,2018-07-31,842.0974404155614,392.0003389560845,True,110,The Best Things in Life Are Not Fees,2018-07-23,RetirementPlan,True,True,5,2018-07-01,Active,2018-07-23,Active Client
23023.775926257716,563.7627240388724,1422,2018-02-28,350.29259816125744,501.5368817663706,True,33,More Generous Investing,2018-02-05,Cash,True,True,4,2018-02-01,Active,2018-02-05,Active Client
23023.775926257716,382.581923693887,1422,2018-02-28,389.40625029870324,359.1834398130224,True,15,More Generous Investing,2018-02-05,Brokerage,True,True,1,2018-02-01,Active,2018-02-05,Active Client
23023.775926257716,993.573962119428,1422,2018-02-28,323.62238327063824,741.0646343979995,False,0.0,,2018-07-18,Savings,True,False,4,2018-02-01,Inactive,2018-02-05,Inactive Client
12190.347139944737,162.63767580231507,1423,2018-08-31,448.8270867580162,894.3396751502879,True,34,More Generous Investing,2018-08-20,Cash,True,True,4,2018-08-01,Active,2018-08-20,Active Client
12190.347139944737,153.6812371993635,1423,2018-08-31,509.93702973245615,494.17786632887453,True,116,,2018-09-05,Brokerage,True,False,1,2018-08-01,Inactive,2018-08-20,Inactive Client
12190.347139944737,275.40617590649134,1423,2018-08-31,6.419523498581349,805.9373582233152,True,100,A Loan With A View,2018-08-20,Savings,True,True,2,2018-08-01,Active,2018-08-20,Active Client
12190.347139944737,662.9008388661822,1423,2018-08-31,7.95440809774018,919.5670518904975,True,126,The Best Things in Life Are Not Fees,2018-08-20,Education,True,True,3,2018-08-01,Active,2018-08-20,Active Client
19536.18460618702,608.322156025842,1424,2017-05-31,599.9200144456973,421.8654382750195,True,47,More Generous Investing,2017-05-20,FinancialPlan,True,True,1,2017-05-01,Active,2017-05-20,Active Client
19536.18460618702,974.4974849360932,1424,2017-05-31,464.62948009886617,775.0982686650325,False,0.0,,2018-06-21,RetirementBrokerage,True,False,0,2017-05-01,Inactive,2017-05-20,Inactive Client
19536.18460618702,955.1310302323437,1424,2017-05-31,635.1076704381894,77.24905789601252,True,129,The Best Things in Life Are Not Fees,2017-05-20,RetirementPlan,True,True,2,2017-05-01,Active,2017-05-20,Active Client
19536.18460618702,499.8486955693557,1424,2017-05-31,920.6135980718254,685.1732436235202,True,150,The Best Things in Life Are Not Fees,2017-05-20,ManagedPortfolio,True,True,0,2017-05-01,Active,2017-05-20,Active Client
19536.18460618702,302.34154422363144,1424,2017-05-31,547.7537240761341,298.32907491267247,False,0.0,,2017-08-04,RetirementBasic,True,False,4,2017-05-01,Inactive,2017-05-20,Inactive Client
37705.16008645994,227.93631332807746,1425,2017-06-30,411.14170577719256,341.8750667732137,True,136,,2017-12-18,Cash,True,False,5,2017-05-01,Inactive,2017-06-01,Inactive Client
37705.16008645994,413.22635289484845,1425,2017-06-30,235.59053431310952,35.46344105777439,True,132,,2018-03-02,Brokerage,True,False,5,2017-05-01,Inactive,2017-06-01,Inactive Client
37705.16008645994,652.0493512920934,1425,2017-06-30,473.55473933356666,187.29080217010474,True,16,More Generous Investing,2017-06-01,RetirementBrokerage,True,True,1,2017-05-01,Active,2017-06-01,Active Client
37705.16008645994,760.7690437984259,1425,2017-06-30,732.7270971087802,612.0552228077615,True,65,A Loan With A View,2017-06-01,RetirementPlan,True,True,5,2017-05-01,Active,2017-06-01,Active Client
37705.16008645994,631.487092977847,1425,2017-06-30,248.72777348935932,484.34572734785525,False,0.0,,2017-07-12,ManagedPortfolio,True,False,5,2017-05-01,Inactive,2017-06-01,Inactive Client
37705.16008645994,411.6459643270506,1425,2017-06-30,442.8500805567032,934.5829233009557,True,31,Wealth Comes in Many Forms,2017-06-01,RetirementBasic,True,True,1,2017-05-01,Active,2017-06-01,Active Client
3059.6465788971145,778.2688903880495,1426,2018-09-30,17.036742138816635,855.1396036150211,True,29,More Generous Investing,2018-09-04,FinancialPlan,True,True,0,2018-09-01,Active,2018-09-04,Active Client
3059.6465788971145,430.42118861076534,1426,2018-09-30,824.0863595084943,889.6359644643154,True,50,A Loan With A View,2018-09-04,RetirementBrokerage,True,True,2,2018-09-01,Active,2018-09-04,Active Client
3059.6465788971145,606.0932435068923,1426,2018-09-30,248.89732881561895,184.67113937130304,True,136,The Best Things in Life Are Not Fees,2018-09-04,RetirementPlan,True,True,4,2018-09-01,Active,2018-09-04,Active Client
2096.0424789140125,983.7780050535953,1427,2017-05-31,190.12845819820433,777.2635756758859,True,42,More Generous Investing,2017-05-17,FinancialPlan,True,True,1,2017-05-01,Active,2017-05-17,Active Client
2096.0424789140125,640.2623640832387,1427,2017-05-31,994.7201298362542,643.1926343473,True,119,,2017-07-16,RetirementBrokerage,True,False,2,2017-05-01,Inactive,2017-05-17,Inactive Client
27113.024720235608,546.4128798607608,1428,2017-11-30,383.32927628608263,904.2749201386964,True,33,Now Prove It,2017-11-01,Cash,True,True,5,2017-10-01,Active,2017-11-01,Active Client
27113.024720235608,657.4961717652423,1428,2017-11-30,818.8746548206101,976.6668265554697,False,0.0,,2018-03-29,Brokerage,True,False,3,2017-10-01,Inactive,2017-11-01,Inactive Client
27113.024720235608,824.59052583172,1428,2017-11-30,787.4449541009957,524.0393912623383,True,126,The Best Things in Life Are Not Fees,2017-11-01,Savings,True,True,5,2017-10-01,Active,2017-11-01,Active Client
27113.024720235608,450.39964054796695,1428,2017-11-30,741.7394549797386,514.5816266935818,True,42,Now Prove It,2017-11-01,Education,True,True,3,2017-10-01,Active,2017-11-01,Active Client
27113.024720235608,339.7186415283537,1428,2017-11-30,162.41211880135975,611.8677096587883,False,0.0,,2018-06-02,FinancialPlan,True,False,1,2017-10-01,Inactive,2017-11-01,Inactive Client
26557.001389881094,843.4462016793638,1429,2016-05-31,956.2180014615292,240.24555291323173,True,48,Now Prove It,2016-05-05,Savings,True,True,5,2016-05-01,Active,2016-05-05,Active Client
26557.001389881094,73.84169971287818,1429,2016-05-31,735.5441951572981,436.74301154261263,True,75,Now Prove It,2016-05-05,ManagedPortfolio,True,True,1,2016-05-01,Active,2016-05-05,Active Client
103090.31126911733,335.136012011884,1430,2016-01-31,881.8904834600453,747.252299195695,True,12,Now Prove It,2016-01-03,RetirementBrokerage,True,True,4,2016-01-01,Active,2016-01-03,Active Client
103090.31126911733,360.3451856283949,1430,2016-01-31,729.2732538848569,384.7011798947694,True,42,Wealth Comes in Many Forms,2016-01-03,RetirementPlan,True,True,4,2016-01-01,Active,2016-01-03,Active Client
103090.31126911733,661.8299080685474,1430,2016-01-31,906.0593787128657,561.6012185260723,True,68,Now Prove It,2016-01-03,RetirementBasic,True,True,1,2016-01-01,Active,2016-01-03,Active Client
76673.2903204938,378.55420804266015,1431,2016-10-31,814.1879008075043,667.8440186244318,True,94,Now Prove It,2016-10-18,Savings,True,True,1,2016-10-01,Active,2016-10-18,Active Client
76673.2903204938,854.565469297696,1431,2016-10-31,980.4363079966563,767.9971437812897,True,59,A Loan With A View,2016-10-18,Education,True,True,2,2016-10-01,Active,2016-10-18,Active Client
76673.2903204938,90.44870813076695,1431,2016-10-31,118.80709853314447,438.04853049488094,True,57,A Loan With A View,2016-10-18,FinancialPlan,True,True,0,2016-10-01,Active,2016-10-18,Active Client
76673.2903204938,358.0221508070478,1431,2016-10-31,130.87468998454233,965.6045157219195,False,0.0,,2016-12-18,RetirementBrokerage,True,False,2,2016-10-01,Inactive,2016-10-18,Inactive Client
76673.2903204938,462.2157420592701,1431,2016-10-31,300.2775021993983,82.8139938778728,True,129,,2018-08-05,RetirementPlan,True,False,3,2016-10-01,Inactive,2016-10-18,Inactive Client
76673.2903204938,129.3627755311339,1431,2016-10-31,890.8194113025851,359.68439158392465,True,4,More Generous Investing,2016-10-18,RetirementBasic,True,True,1,2016-10-01,Active,2016-10-18,Active Client
63334.45139587022,842.0285149086253,1432,2016-05-31,236.32112062564258,730.3650534199963,False,0.0,,2017-03-09,Cash,True,False,1,2016-05-01,Inactive,2016-05-19,Inactive Client
63334.45139587022,692.321964779567,1432,2016-05-31,438.70088908989624,209.61545615011252,True,104,Wealth Comes in Many Forms,2016-05-19,Brokerage,True,True,5,2016-05-01,Active,2016-05-19,Active Client
63334.45139587022,707.780500628111,1432,2016-05-31,729.9834419929758,530.1137821790396,True,40,Wealth Comes in Many Forms,2016-05-19,Savings,True,True,1,2016-05-01,Active,2016-05-19,Active Client
63334.45139587022,566.5372299616354,1432,2016-05-31,294.66541280624836,292.72718443895843,True,75,Now Prove It,2016-05-19,FinancialPlan,True,True,5,2016-05-01,Active,2016-05-19,Active Client
63334.45139587022,126.4711246897408,1432,2016-05-31,247.4395742418652,233.18558335192458,False,0.0,,2018-04-24,RetirementBrokerage,True,False,0,2016-05-01,Inactive,2016-05-19,Inactive Client
23978.52211603706,366.1172682044402,1433,2016-06-30,924.1974081593622,468.5171870143899,True,80,Now Prove It,2016-06-24,Savings,True,True,5,2016-06-01,Active,2016-06-24,Active Client
23978.52211603706,114.38036393409007,1433,2016-06-30,281.4342557185572,779.8719023092417,False,0.0,,2018-09-27,Education,True,False,5,2016-06-01,Inactive,2016-06-24,Inactive Client
23978.52211603706,379.81345414358924,1433,2016-06-30,380.1884745606861,550.2822329859159,False,0.0,,2017-04-23,FinancialPlan,True,False,4,2016-06-01,Inactive,2016-06-24,Inactive Client
23978.52211603706,656.3165801425248,1433,2016-06-30,754.7198897680955,288.4136815859092,False,0.0,,2017-08-13,RetirementBrokerage,True,False,3,2016-06-01,Inactive,2016-06-24,Inactive Client
23978.52211603706,246.99195222301051,1433,2016-06-30,159.553292961583,128.38932106768303,False,0.0,,2017-04-30,RetirementPlan,True,False,4,2016-06-01,Inactive,2016-06-24,Inactive Client
23978.52211603706,240.78879472827015,1433,2016-06-30,171.06000043402153,505.1901676204352,True,7,More Generous Investing,2016-06-24,RetirementBasic,True,True,0,2016-06-01,Active,2016-06-24,Active Client
4299.482688398426,932.5372380689178,1434,2018-03-31,342.53890198074254,796.0930218658109,True,145,,2018-09-12,Cash,True,False,1,2018-03-01,Inactive,2018-03-13,Inactive Client
4299.482688398426,734.590118057105,1434,2018-03-31,5.337911885038472,773.886276434121,True,9,More Generous Investing,2018-03-13,FinancialPlan,True,True,2,2018-03-01,Active,2018-03-13,Active Client
4299.482688398426,857.1771824985655,1434,2018-03-31,569.4952177270653,504.0596915491693,True,44,More Generous Investing,2018-03-13,RetirementBrokerage,True,True,2,2018-03-01,Active,2018-03-13,Active Client
4299.482688398426,358.97999358646814,1434,2018-03-31,201.98048833651276,786.712166863726,True,65,The Best Things in Life Are Not Fees,2018-03-13,RetirementPlan,True,True,4,2018-03-01,Active,2018-03-13,Active Client
9434.440164928505,813.0873284221292,1435,2018-03-31,318.51046410639015,490.0739474140672,True,3,More Generous Investing,2016-03-09,FinancialPlan,True,True,0,2018-03-01,Active,2018-03-09,Active Client
9434.440164928505,909.1588156564042,1435,2018-03-31,57.51068757770772,8.946515041793566,True,29,More Generous Investing,2016-03-09,RetirementPlan,True,True,3,2018-03-01,Active,2018-03-09,Active Client
64803.80777534527,599.5199538209423,1436,2017-07-31,460.8995009903089,750.0674756607303,True,77,Now Prove It,2017-07-24,FinancialPlan,True,True,1,2017-07-01,Active,2017-07-24,Active Client
64803.80777534527,682.9234099318533,1436,2017-07-31,395.3424445711875,648.1116583226883,True,101,Now Prove It,2017-07-24,RetirementPlan,True,True,3,2017-07-01,Active,2017-07-24,Active Client
60167.09472982932,921.6550281214743,1437,2016-06-30,186.86376684608268,916.3032754582232,True,66,More Generous Investing,2016-06-12,Brokerage,True,True,1,2016-06-01,Active,2016-06-12,Active Client
60167.09472982932,450.86404621960827,1437,2016-06-30,18.928408831116666,124.39306958951197,False,0.0,,2018-05-20,Savings,True,False,2,2016-06-01,Inactive,2016-06-12,Inactive Client
60167.09472982932,96.94773351165858,1437,2016-06-30,514.6720655449698,909.7870851308605,True,54,Now Prove It,2016-06-12,FinancialPlan,True,True,3,2016-06-01,Active,2016-06-12,Active Client
60167.09472982932,34.12503369674915,1437,2016-06-30,925.233206543405,200.7691955166936,True,79,Wealth Comes in Many Forms,2016-06-12,RetirementBrokerage,True,True,0,2016-06-01,Active,2016-06-12,Active Client
60167.09472982932,816.5571698250682,1437,2016-06-30,641.2767349574171,386.68584002052813,True,26,A Loan With A View,2016-06-12,RetirementPlan,True,True,5,2016-06-01,Active,2016-06-12,Active Client
60167.09472982932,194.75255245228402,1437,2016-06-30,88.97513257267781,219.18462481912155,True,129,,2016-08-05,ManagedPortfolio,True,False,3,2016-06-01,Inactive,2016-06-12,Inactive Client
9886.368106927064,388.50700693459726,1438,2018-02-28,689.4882974521933,671.4238765808683,True,43,More Generous Investing,2016-02-18,RetirementBrokerage,True,True,4,2018-02-01,Active,2018-02-17,Active Client
9886.368106927064,234.02629277906294,1438,2018-02-28,958.7806014271365,59.7407734845717,False,0.0,,2017-05-26,RetirementPlan,True,False,4,2018-02-01,Inactive,2018-02-17,Inactive Client
9886.368106927064,656.1834691320564,1438,2018-02-28,892.822114331925,832.5065559178162,True,141,,2017-02-25,ManagedPortfolio,True,False,4,2018-02-01,Inactive,2018-02-17,Inactive Client
123268.01318122055,686.4627363611461,1439,2016-02-29,784.0694337551306,134.6838792315086,True,11,More Generous Investing,2016-02-13,FinancialPlan,True,True,1,2016-02-01,Active,2016-02-13,Active Client
123268.01318122055,656.9119142796917,1439,2016-02-29,784.414750326518,228.90869735845897,True,15,Now Prove It,2016-02-13,RetirementBrokerage,True,True,5,2016-02-01,Active,2016-02-13,Active Client
123268.01318122055,769.6874857297958,1439,2016-02-29,935.7242805099324,616.332460406996,True,89,A Loan With A View,2016-02-13,RetirementPlan,True,True,3,2016-02-01,Active,2016-02-13,Active Client
123268.01318122055,728.574574663813,1439,2016-02-29,57.02093979359308,458.1336056927383,False,0.0,,2016-03-10,ManagedPortfolio,True,False,4,2016-02-01,Inactive,2016-02-13,Inactive Client
28280.246138942042,56.197871337648955,1440,2017-10-31,52.404972098081736,80.50337720939905,True,59,More Generous Investing,2017-10-12,Cash,True,True,5,2017-10-01,Active,2017-10-12,Active Client
28280.246138942042,209.5580841144301,1440,2017-10-31,422.49449329936937,65.68393299170636,True,19,Now Prove It,2017-10-12,Brokerage,True,True,0,2017-10-01,Active,2017-10-12,Active Client
28280.246138942042,131.00263965335773,1440,2017-10-31,870.7595474732439,46.97547569463818,False,0.0,,2018-04-25,Savings,True,False,2,2017-10-01,Inactive,2017-10-12,Inactive Client
48299.8612351408,68.1443684061769,1441,2016-12-31,783.1193486917492,558.0954699429547,True,23,More Generous Investing,2016-11-30,RetirementBrokerage,True,True,1,2016-11-01,Active,2016-11-30,Active Client
48299.8612351408,654.6446559619286,1441,2016-12-31,921.4546162532005,475.5044350912936,True,110,The Best Things in Life Are Not Fees,2016-11-30,RetirementPlan,True,True,0,2016-11-01,Active,2016-11-30,Active Client
48299.8612351408,66.93124830609746,1441,2016-12-31,435.37380251139524,905.0935450697797,True,15,More Generous Investing,2016-11-30,RetirementBasic,True,True,0,2016-11-01,Active,2016-11-30,Active Client
53309.817855343936,777.5303109842336,1442,2016-05-31,116.05083405348027,761.8149085912773,False,0.0,,2018-08-08,Cash,True,False,3,2016-05-01,Inactive,2016-05-03,Inactive Client
53309.817855343936,639.8049311986638,1442,2016-05-31,849.8796857578266,750.8991502883428,True,66,Now Prove It,2016-05-03,FinancialPlan,True,True,2,2016-05-01,Active,2016-05-03,Active Client
53309.817855343936,378.6340645469588,1442,2016-05-31,511.90265326978067,599.5779638968721,True,148,,2017-01-01,RetirementBrokerage,True,False,0,2016-05-01,Inactive,2016-05-03,Inactive Client
53309.817855343936,740.9941628848766,1442,2016-05-31,608.3983894078563,580.3349457170401,True,121,Wealth Comes in Many Forms,2016-05-03,RetirementPlan,True,True,5,2016-05-01,Active,2016-05-03,Active Client
53309.817855343936,53.00413478084609,1442,2016-05-31,975.3621929629408,868.4273579588255,True,86,A Loan With A View,2016-05-03,ManagedPortfolio,True,True,0,2016-05-01,Active,2016-05-03,Active Client
72012.5631456873,600.326447553745,1443,2016-10-31,265.71353174708446,978.0742863214878,True,3,More Generous Investing,2016-10-17,Savings,True,True,3,2016-10-01,Active,2016-10-17,Active Client
72012.5631456873,99.03419288532255,1443,2016-10-31,498.660490624661,962.1689666511676,True,31,More Generous Investing,2016-10-17,FinancialPlan,True,True,1,2016-10-01,Active,2016-10-17,Active Client
72012.5631456873,908.8873507164087,1443,2016-10-31,48.288535501212095,153.5381389011755,False,0.0,,2017-09-27,RetirementBrokerage,True,False,1,2016-10-01,Inactive,2016-10-17,Inactive Client
72012.5631456873,67.05347659010705,1443,2016-10-31,189.4321272309823,977.7360459837575,True,54,Now Prove It,2016-10-17,RetirementBasic,True,True,3,2016-10-01,Active,2016-10-17,Active Client
13849.155544396936,827.783089257465,1444,2017-03-31,472.350249928973,723.4138547028502,True,13,Now Prove It,2017-03-14,FinancialPlan,True,True,0,2017-03-01,Active,2017-03-14,Active Client
13849.155544396936,554.2971664483244,1444,2017-03-31,698.6668324931148,735.3428287637087,True,137,The Best Things in Life Are Not Fees,2017-03-14,RetirementBrokerage,True,True,1,2017-03-01,Active,2017-03-14,Active Client
13849.155544396936,581.313430513013,1444,2017-03-31,170.4860967293778,815.2256789282864,True,42,Wealth Comes in Many Forms,2017-03-14,RetirementPlan,True,True,1,2017-03-01,Active,2017-03-14,Active Client
13849.155544396936,342.45571581454203,1444,2017-03-31,516.5227240562639,710.7369975754502,True,98,,2018-07-06,ManagedPortfolio,True,False,3,2017-03-01,Inactive,2017-03-14,Inactive Client
13849.155544396936,107.11883148193724,1444,2017-03-31,778.3369406508094,231.02617232453431,True,138,,2017-08-08,RetirementBasic,True,False,4,2017-03-01,Inactive,2017-03-14,Inactive Client
139816.93411678987,249.38257677801988,1445,2016-01-31,94.9723917120081,814.7360398009151,False,0.0,,2018-05-13,Cash,True,False,2,2016-01-01,Inactive,2016-01-11,Inactive Client
139816.93411678987,11.151727190698683,1445,2016-01-31,542.7905830634719,226.58970140264677,True,50,Now Prove It,2016-01-11,Brokerage,True,True,2,2016-01-01,Active,2016-01-11,Active Client
139816.93411678987,567.8711697072205,1445,2016-01-31,548.5590066602107,624.4832335360265,True,65,Now Prove It,2016-01-11,Savings,True,True,2,2016-01-01,Active,2016-01-11,Active Client
139816.93411678987,736.5328139934451,1445,2016-01-31,837.4732962333087,201.75915386604836,False,0.0,,2017-05-20,Education,True,False,3,2016-01-01,Inactive,2016-01-11,Inactive Client
139816.93411678987,563.9344772202247,1445,2016-01-31,156.64711582319373,671.2798628387384,True,14,Now Prove It,2016-01-11,FinancialPlan,True,True,2,2016-01-01,Active,2016-01-11,Active Client
139816.93411678987,186.07578391292336,1445,2016-01-31,689.2698815070144,485.4123456417037,False,0.0,,2017-09-04,RetirementBrokerage,True,False,2,2016-01-01,Inactive,2016-01-11,Inactive Client
139816.93411678987,587.3836002069211,1445,2016-01-31,209.43236337744648,844.7710527245275,False,0.0,,2016-11-05,RetirementPlan,True,False,0,2016-01-01,Inactive,2016-01-11,Inactive Client
139816.93411678987,931.7565143798847,1445,2016-01-31,496.0071432012827,901.164734376697,False,0.0,,2018-05-23,ManagedPortfolio,True,False,3,2016-01-01,Inactive,2016-01-11,Inactive Client
139816.93411678987,514.0069611474181,1445,2016-01-31,777.2013097185038,884.9868412026213,False,0.0,,2018-08-11,RetirementBasic,True,False,3,2016-01-01,Inactive,2016-01-11,Inactive Client
3059.2075052254736,305.8558837548147,1446,2018-09-30,344.5254590409749,710.8346627421967,True,55,Now Prove It,2018-09-02,Savings,True,True,0,2018-09-01,Active,2018-09-02,Active Client
3059.2075052254736,436.9421541432915,1446,2018-09-30,562.0849337277193,978.0331832586425,True,150,The Best Things in Life Are Not Fees,2018-09-02,Education,True,True,0,2018-09-01,Active,2018-09-02,Active Client
3059.2075052254736,378.09709257678327,1446,2018-09-30,918.528898747452,82.81910064260705,True,28,More Generous Investing,2018-09-02,FinancialPlan,True,True,5,2018-09-01,Active,2018-09-02,Active Client
3059.2075052254736,726.2835758266715,1446,2018-09-30,814.6716721860128,855.4100987192048,False,0.0,,2018-09-18,RetirementBrokerage,True,False,3,2018-09-01,Inactive,2018-09-02,Inactive Client
3059.2075052254736,852.9178253247187,1446,2018-09-30,416.98319982243055,708.0564748921375,False,0.0,,2018-09-23,RetirementPlan,True,False,3,2018-09-01,Inactive,2018-09-02,Inactive Client
3059.2075052254736,773.8082351964787,1446,2018-09-30,463.8505317732352,250.19958023365496,False,0.0,,2018-09-06,ManagedPortfolio,True,False,3,2018-09-01,Inactive,2018-09-02,Inactive Client
3059.2075052254736,846.4964965051638,1446,2018-09-30,58.89641169732715,406.01884447024906,True,44,Now Prove It,2018-09-02,RetirementBasic,True,True,5,2018-09-01,Active,2018-09-02,Active Client
60715.60700941635,180.24556511979895,1447,2016-05-31,890.9093566262867,879.2591373049099,True,110,A Loan With A View,2016-05-04,Cash,True,True,2,2016-05-01,Active,2016-05-04,Active Client
60715.60700941635,704.8978793245321,1447,2016-05-31,295.00838952595984,315.87302275577554,True,87,Now Prove It,2016-05-04,Brokerage,True,True,0,2016-05-01,Active,2016-05-04,Active Client
70423.3334153667,2.5685132639630424,1448,2017-01-31,85.9644445616018,130.68299479692047,True,79,Now Prove It,2017-01-30,Savings,True,True,0,2017-01-01,Active,2017-01-30,Active Client
70423.3334153667,8.233196895026625,1448,2017-01-31,767.1853529433149,193.63228639669683,True,48,Now Prove It,2017-01-30,FinancialPlan,True,True,5,2017-01-01,Active,2017-01-30,Active Client
70423.3334153667,32.8137217542283,1448,2017-01-31,984.028106184683,999.5111137942827,True,38,Now Prove It,2017-01-30,RetirementBasic,True,True,1,2017-01-01,Active,2017-01-30,Active Client
12407.152881251764,864.1249538121141,1449,2017-06-30,502.82531650341787,586.2358914302616,True,122,,2017-06-30,Cash,True,False,2,2017-06-01,Inactive,2017-06-16,Inactive Client
12407.152881251764,214.42652481359625,1449,2017-06-30,282.1290090575753,991.5827108356052,True,61,Now Prove It,2017-06-16,RetirementBrokerage,True,True,5,2017-06-01,Active,2017-06-16,Active Client
12407.152881251764,423.68214586919606,1449,2017-06-30,187.5334088216559,380.50466567256285,True,61,Wealth Comes in Many Forms,2017-06-16,RetirementPlan,True,True,3,2017-06-01,Active,2017-06-16,Active Client
12407.152881251764,609.6664168070945,1449,2017-06-30,301.2729830991462,678.4759003522834,True,65,More Generous Investing,2017-06-16,RetirementBasic,True,True,1,2017-06-01,Active,2017-06-16,Active Client
48189.99578514039,495.968266689078,1450,2016-03-31,866.6919631480744,547.7500495220464,False,0.0,,2017-12-10,Cash,True,False,0,2016-03-01,Inactive,2016-03-26,Inactive Client
48189.99578514039,944.1734003034078,1450,2016-03-31,795.5229340408789,183.4594652671328,True,20,Now Prove It,2016-03-26,FinancialPlan,True,True,5,2016-03-01,Active,2016-03-26,Active Client
48189.99578514039,38.47328279661804,1450,2016-03-31,768.9608703145348,805.9350377119787,False,0.0,,2017-11-20,RetirementBrokerage,True,False,0,2016-03-01,Inactive,2016-03-26,Inactive Client
48189.99578514039,345.71301909956196,1450,2016-03-31,182.62161899463703,620.4355783111469,True,19,More Generous Investing,2016-03-26,RetirementPlan,True,True,2,2016-03-01,Active,2016-03-26,Active Client
48189.99578514039,599.3208361072059,1450,2016-03-31,416.2385718112141,283.1962000207229,False,0.0,,2017-07-31,ManagedPortfolio,True,False,3,2016-03-01,Inactive,2016-03-26,Inactive Client
48189.99578514039,891.9018569741601,1450,2016-03-31,263.3702106171445,372.68519997334226,False,0.0,,2016-12-22,RetirementBasic,True,False,4,2016-03-01,Inactive,2016-03-26,Inactive Client
5207.435281620358,770.4993858806668,1451,2018-07-31,283.02224268801325,245.0280621353396,True,49,Now Prove It,2018-07-21,FinancialPlan,True,True,2,2018-07-01,Active,2018-07-21,Active Client
5207.435281620358,288.5708755679134,1451,2018-07-31,992.2762935186979,813.024059244223,False,0.0,,2018-08-22,RetirementBrokerage,True,False,2,2018-07-01,Inactive,2018-07-21,Inactive Client
8099.361130681836,388.42762323037294,1452,2018-05-31,627.9923035250281,663.8138686089843,True,94,Now Prove It,2018-05-24,FinancialPlan,True,True,4,2018-05-01,Active,2018-05-24,Active Client
8099.361130681836,975.1940650703611,1452,2018-05-31,857.0395884365727,329.16526559431037,True,3,More Generous Investing,2018-05-24,RetirementPlan,True,True,3,2018-05-01,Active,2018-05-24,Active Client
8099.361130681836,436.1601652582368,1452,2018-05-31,996.7585304656818,22.673193459049415,False,0.0,,2018-07-04,ManagedPortfolio,True,False,4,2018-05-01,Inactive,2018-05-24,Inactive Client
162851.02586201628,542.2504370333979,1453,2016-04-30,217.79632488049765,469.0654361841221,True,19,More Generous Investing,2016-04-10,Brokerage,True,True,3,2016-04-01,Active,2016-04-10,Active Client
162851.02586201628,257.2706872907167,1453,2016-04-30,211.85401424373913,74.20230930288216,True,97,A Loan With A View,2016-04-10,Savings,True,True,0,2016-04-01,Active,2016-04-10,Active Client
162851.02586201628,989.720920168353,1453,2016-04-30,556.8606718723858,803.9501963496638,True,100,Now Prove It,2016-04-10,FinancialPlan,True,True,0,2016-04-01,Active,2016-04-10,Active Client
162851.02586201628,19.635247678482884,1453,2016-04-30,221.83573766876412,982.724251946549,False,0.0,,2018-01-18,RetirementBrokerage,True,False,5,2016-04-01,Inactive,2016-04-10,Inactive Client
162851.02586201628,258.58457678070465,1453,2016-04-30,509.568827155632,400.41465900503874,True,133,,2016-11-07,RetirementPlan,True,False,2,2016-04-01,Inactive,2016-04-10,Inactive Client
