ACQUISITION_COST,AGE_RANGE,ANNUAL_INCOME,BIRTH_YEAR,CONTACT_PREFERENCE,CREDIT_AUTHORITY_LEVEL,CREDIT_SCORE,CURRENT_EMPLOYMENT_START_DATE,CUSTOMER_BEHAVIOR,CUSTOMER_ID,DATE_FIRST_ACCOUNT_OPENED,DATE_LAST_ACCOUNT_OPENED,EDUCATION_LEVEL,EFFECTIVE_DATE,EMPLOYMENT_STATUS,FAMILY_SIZE,GENDER,HEAD_OF_HOUSEHOLD_INDICATOR,HOME_OWNER_INDICATOR,IMPORTANCE_LEVEL_CODE,INTERNET_BANKING_INDICATOR,LOYALTY_RATING_CODE,MARITAL_STATUS,MARKET_GROUP,MONTHLY_HOUSING_COST,MONTHLY_NET_INCOME,NUMBER_OF_DEPENDENT_CHILDREN,PREFERRED_COMMUNICATION_FORM,PRIMARY_SPOKEN_LANGUAGE,PRIMARY_WRITTEN_LANGUAGE,PROFESSION,PURSUIT,REFERRALS_VALUE_CODE,RELATIONSHIP_START_DATE,RETIREMENT_AGE,SATISFACTION_RATING_FROM_SURVEY,SPECIAL_TERMS_INDICATOR,STATUS,STATUS_DATE,WALLET_SHARE_PERCENTAGE
76.67634524180423,40 to 55,103551.0,1971,email,Low,758.5361239242677,2015-04-24,Growth,1826,2018-07-21,2018-07-21,College,2018-07-21,Employed,4,Male,True,TRUE,High priority,False,108089,Married,Accumulating,1553.265,5177.55,2,Email,English,English,Accountant,Estate Planning,High,2018-07-21,67,satisfied,False,Active,2018-07-21,63
25.48322862188222,30 to 40,79374.0,1981,none,High,686.9070529446906,2016-01-12,Moderate,1827,2018-05-24,2018-05-24,College,2018-05-24,Employed,3,Male,False,TRUE,Low priority,False,123668,Married,Accumulating,1190.6100000000001,3968.7000000000003,1,Email,English,English,Physician,Capital Acquisition,Medium,2018-05-24,67,satisfied,True,Active,2018-05-24,38
16.55536405401652,65 and over,126598.0,1943,mail,Very High,684.3743312718287,2014-10-26,Aggressive,1828,2016-04-10,2016-04-10,Professional,2016-04-10,Selfemployed,1,Female,True,FALSE,Normal priority,True,121299,Divorced,Spending,1898.97,6329.900000000001,0,In Person,English,English,Software Developer,Retirement Planning,Very High,2016-04-10,67,very satisfied,True,Active,2016-04-10,27
22.72390932096461,65 and over,123419.0,1948,none,Very High,777.3711882584643,2015-12-15,Aggressive,1829,2016-03-08,2016-03-08,PhD,2016-03-08,Employed,2,Female,True,FALSE,Normal priority,False,138769,Married,Spending,1851.2849999999999,6170.95,0,Other,English,English,Professor,Increase Net Worth,Medium,2016-03-08,67,very satisfied,False,Active,2016-03-08,21
71.09385462057554,23 to 30,85263.75,1989,email,High,756.5473602944542,2016-05-14,Conserviti,1830,2016-01-27,2016-01-27,High School,2018-01-26,Unemployed,2,Female,True,TRUE,Low priority,True,122801,Divorced,Accumulating,1278.95625,4263.1875,1,Email,English,English,Lawyer,Education Planning,Very High,2016-01-27,67,neutral,False,Inactive,2018-01-26,37
9.252542496536414,65 and over,140340.0,1936,none,Very High,744.531597426276,2015-11-01,Aggressive,1831,2016-04-03,2016-04-03,Professional,2016-04-03,Selfemployed,1,Female,True,FALSE,Normal priority,False,81181,Divorced,Gifting,2105.1,7017.0,0,Video Conference,English,English,Software Developer,Retirement Planning,Very High,2016-04-03,67,very dissatisfied,True,Active,2016-04-03,14
68.8819452920357,65 and over,76970.0,1943,none,Low,783.0159852315326,2015-05-03,Growth,1832,2016-02-20,2016-02-20,Professional,2018-02-19,Selfemployed,2,Male,False,TRUE,High priority,True,49151,Married,Accumulating,1154.55,3848.5,0,Teleconference,English,English,Data Scientist,Increase Net Worth,Low,2016-02-20,67,very satisfied,False,Inactive,2018-02-19,49
70.24474323519222,40 to 55,98529.0,1976,phone,Medium,755.8505985117783,2015-10-18,Growth,1833,2018-08-01,2018-08-01,College,2018-08-01,Employed,4,Male,True,TRUE,High priority,True,143122,Married,Accumulating,1477.935,4926.45,2,Email,English,English,Physician,Capital Acquisition,Very High,2018-08-01,67,satisfied,True,Active,2018-08-01,38
10.007548228816276,55 to 65,72114.0,1960,email,Medium,674.9833157337856,2016-04-13,Growth,1834,2017-07-06,2017-07-06,University,2017-07-06,Homemaker,4,Female,True,TRUE,High priority,True,132224,Married,Accumulating,1081.71,3605.7000000000003,2,Teleconference,English,English,Data Scientist,Estate Planning,Low,2017-07-06,67,satisfied,True,Active,2017-07-06,34
47.17064654780941,40 to 55,78431.0,1967,none,Medium,677.8854715559775,2016-04-06,Moderate,1835,2018-08-28,2018-08-28,University,2018-08-28,Employed,4,Male,True,TRUE,High priority,True,117147,Married,Accumulating,1176.465,3921.5499999999997,2,Email,English,English,Accountant,Estate Planning,Low,2018-08-28,67,satisfied,False,Active,2018-08-28,5
95.06037989998457,30 to 40,101973.0,1982,phone,Medium,704.6128954536943,2014-02-26,Moderate,1836,2016-06-08,2016-06-08,College,2016-06-08,Employed,3,Male,True,TRUE,Low priority,True,70706,Married,Accumulating,1529.5949999999998,5098.65,1,Email,English,English,Physician,Capital Acquisition,Medium,2016-06-08,67,satisfied,True,Active,2016-06-08,69
20.969070551722208,40 to 55,103811.0,1965,mail,Low,741.7741542787662,2016-07-08,Growth,1837,2017-02-11,2017-02-11,University,2017-02-11,Employed,4,Male,True,TRUE,High priority,True,90539,Married,Accumulating,1557.165,5190.55,2,Teleconference,English,English,Data Scientist,Estate Planning,Very Low,2017-02-11,67,satisfied,True,Active,2017-02-11,45
97.64931084146401,40 to 55,107264.0,1966,none,Low,663.051340468199,2016-08-23,Growth,1838,2018-05-05,2018-05-05,University,2018-05-05,Employed,4,Male,True,TRUE,High priority,False,88893,Married,Accumulating,1608.9599999999998,5363.2,2,Teleconference,English,English,Data Scientist,Estate Planning,Low,2018-05-05,67,satisfied,False,Active,2018-05-05,8
33.13220338138487,23 to 30,110563.75,1993,phone,High,655.3339477542469,2017-03-28,Moderate,1839,2016-05-06,2016-05-06,High School,2018-05-06,Unemployed,2,Female,True,TRUE,Low priority,True,52665,Divorced,Accumulating,1658.45625,5528.1875,1,Email,English,English,Lawyer,Capital Acquisition,High,2016-05-06,67,neutral,True,Inactive,2018-05-06,35
55.0727924491184,40 to 55,108332.5,1965,email,Medium,735.5317114968353,2015-09-24,Growth,1840,2016-03-11,2016-03-11,University,2018-03-11,Employed,4,Female,True,TRUE,High priority,True,123029,Married,Accumulating,1624.9875,5416.625,2,Email,English,English,Accountant,Estate Planning,High,2016-03-11,67,satisfied,False,Inactive,2018-03-11,27
15.228887430776972,30 to 40,113963.75,1982,mail,Medium,737.8121469390433,2015-06-03,Moderate,1841,2016-01-23,2016-01-23,College,2018-01-22,Employed,2,Female,True,TRUE,Low priority,True,49031,Single,Accumulating,1709.45625,5698.1875,1,Email,English,English,Physician,Capital Acquisition,Very High,2016-01-23,67,satisfied,False,Inactive,2018-01-22,2
81.84918615851569,65 and over,131273.0,1935,none,Very High,758.2295093646806,2015-08-21,Aggressive,1842,2016-02-04,2016-02-04,Professional,2016-02-04,Selfemployed,1,Female,True,FALSE,Normal priority,True,133977,Divorced,Gifting,1969.095,6563.650000000001,0,In Person,English,English,Software Developer,Retirement Planning,Very High,2016-02-04,67,very satisfied,True,Active,2016-02-04,21
27.79683451126371,65 and over,143547.0,1935,email,Very High,706.3477955325942,2015-03-29,Aggressive,1843,2016-04-23,2016-04-23,Professional,2016-04-23,Selfemployed,1,Female,True,FALSE,Normal priority,True,125496,Divorced,Gifting,2153.205,7177.349999999999,0,Video Conference,English,English,Software Developer,Retirement Planning,Very High,2016-04-23,67,very dissatisfied,False,Active,2016-04-23,15
56.72137277972875,65 and over,137024.0,1945,phone,Very High,726.2802227644496,2015-02-28,Aggressive,1844,2017-05-08,2017-05-08,Professional,2017-05-08,Retired,1,Female,True,FALSE,Normal priority,False,119456,Single,Spending,2055.3599999999997,6851.2,0,In Person,English,English,Professor,Increase Net Worth,Very Low,2017-05-08,67,very satisfied,True,Active,2017-05-08,30
47.384968611216976,40 to 55,94711.0,1964,email,Low,710.39908387057,2016-01-07,Growth,1845,2018-04-06,2018-04-06,University,2018-04-06,Homemaker,4,Female,True,TRUE,High priority,True,101120,Married,Accumulating,1420.665,4735.55,2,Teleconference,English,English,Data Scientist,Philanthropy,Very Low,2018-04-06,67,satisfied,False,Active,2018-04-06,66
90.55566108617316,65 and over,129505.0,1945,none,Very High,793.1456444348006,2016-12-16,Aggressive,1846,2018-07-20,2018-07-20,Professional,2018-07-20,Retired,1,Female,True,FALSE,Normal priority,False,106137,Divorced,Spending,1942.5749999999998,6475.25,0,In Person,English,English,Professor,Increase Net Worth,Low,2018-07-20,67,very satisfied,False,Active,2018-07-20,34
31.90560036573069,65 and over,46759.0,1994,none,Very High,676.0719439669301,2015-10-21,Conserviti,1847,2016-09-16,2016-09-16,High School,2016-09-16,Unemployed,3,Male,False,TRUE,Low priority,False,76852,Married,Starting,701.3849999999999,2337.95,1,Email,English,English,Trades person,Education Planning,Very High,2016-09-16,67,dissatisfied,True,Active,2016-09-16,1
82.44689156530005,65 and over,136845.0,1943,phone,Very High,738.0646344073527,2014-05-13,Aggressive,1848,2016-08-13,2016-08-13,Professional,2016-08-13,Retired,1,Female,True,FALSE,Normal priority,True,70461,Divorced,Spending,2052.6749999999997,6842.25,0,In Person,English,English,Software Developer,Retirement Planning,Very High,2016-08-13,67,very satisfied,False,Active,2016-08-13,54
13.961839839238282,40 to 55,69563.75,1963,phone,Medium,674.5387128696175,2016-12-19,Moderate,1849,2016-04-04,2016-04-04,University,2018-04-04,Employed,4,Male,True,TRUE,High priority,True,59283,Married,Accumulating,1043.45625,3478.1875,2,Email,English,English,Accountant,Estate Planning,Very High,2016-04-04,67,satisfied,True,Inactive,2018-04-04,16
14.01295513527671,40 to 55,73129.0,1969,email,Medium,771.3710878652339,2015-08-02,Moderate,1850,2016-02-23,2016-02-23,University,2016-02-23,Homemaker,4,Male,False,TRUE,High priority,True,135264,Married,Accumulating,1096.935,3656.4500000000003,2,Email,English,English,Accountant,Estate Planning,Very Low,2016-02-23,67,satisfied,True,Active,2016-02-23,63
17.92149379647192,65 and over,122127.0,1941,phone,Very High,687.6263106669229,2016-02-18,Aggressive,1851,2017-07-02,2017-07-02,Professional,2017-07-02,Selfemployed,1,Female,False,FALSE,Normal priority,False,139582,Divorced,Spending,1831.9049999999997,6106.349999999999,0,In Person,English,English,Software Developer,Retirement Planning,Very High,2017-07-02,67,very satisfied,True,Active,2017-07-02,43
54.69095959033613,23 to 30,92832.0,1989,mail,High,763.1476289931175,2015-03-22,Moderate,1852,2018-06-23,2018-06-23,High School,2018-06-23,Employed,3,Male,True,TRUE,Low priority,False,51461,Married,Accumulating,1392.4799999999998,4641.599999999999,1,Email,English,English,Lawyer,Capital Acquisition,Medium,2018-06-23,67,neutral,True,Active,2018-06-23,68
3.884634538097885,40 to 55,103513.0,1962,mail,Low,797.7008652673177,2014-05-07,Growth,1853,2016-07-17,2016-07-17,University,2016-07-17,Homemaker,4,Female,True,TRUE,High priority,True,51422,Married,Accumulating,1552.695,5175.65,2,Teleconference,English,English,Data Scientist,Increase Net Worth,Very Low,2016-07-17,67,very satisfied,True,Active,2016-07-17,46
76.41210470094646,23 to 30,52974.0,1993,phone,Very High,786.6568225652122,2016-06-29,Conserviti,1854,2018-06-28,2018-06-28,High School,2018-06-28,Employed,3,Male,False,TRUE,Low priority,False,132886,Married,Starting,794.6099999999999,2648.7,1,Email,English,English,Trades person,Education Planning,Low,2018-06-28,67,neutral,True,Active,2018-06-28,27
35.23568104123828,40 to 55,94627.0,1970,mail,Medium,790.617107561324,2016-02-15,Growth,1855,2018-06-20,2018-06-20,College,2018-06-20,Employed,4,Male,True,TRUE,High priority,True,69334,Married,Accumulating,1419.4049999999997,4731.349999999999,2,Email,English,English,Accountant,Estate Planning,High,2018-06-20,67,satisfied,True,Active,2018-06-20,8
33.970135732651485,23 to 30,56546.25,1991,phone,Very High,795.4652358306014,2015-09-18,Conserviti,1856,2016-06-05,2016-06-05,High School,2018-06-05,Employed,2,Female,True,TRUE,Low priority,True,67524,Divorced,Starting,848.19375,2827.3125,1,Email,English,English,Trades person,Education Planning,Very High,2016-06-05,67,neutral,True,Inactive,2018-06-05,1
33.779496426129185,65 and over,133749.0,1943,phone,Very High,663.2859051238227,2015-10-06,Aggressive,1857,2017-03-04,2017-03-04,Professional,2017-03-04,Retired,1,Female,True,FALSE,Normal priority,True,110560,Single,Spending,2006.235,6687.45,0,In Person,English,English,Professor,Increase Net Worth,Very High,2017-03-04,67,very satisfied,False,Active,2017-03-04,10
63.62158327300279,65 and over,140597.0,1937,phone,Very High,676.0471894517399,2015-06-01,Aggressive,1858,2018-08-06,2018-08-06,Professional,2018-08-06,Selfemployed,1,Female,True,FALSE,Normal priority,True,122107,Divorced,Gifting,2108.955,7029.849999999999,0,Video Conference,English,English,Software Developer,Retirement Planning,Very High,2018-08-06,67,very dissatisfied,False,Active,2018-08-06,65
19.49129174932716,65 and over,148836.25,1936,email,Very High,653.7011969094891,2016-11-30,Aggressive,1859,2016-05-13,2016-05-13,Professional,2018-05-13,Selfemployed,2,Male,False,FALSE,Normal priority,False,91593,Married,Spending,2232.54375,7441.8125,0,In Person,English,English,Software Developer,Retirement Planning,Low,2016-05-13,67,very satisfied,False,Inactive,2018-05-13,27
37.585307717568895,23 to 30,46091.0,1992,phone,Very High,734.3187651208142,2014-10-06,Conserviti,1860,2016-10-24,2016-10-24,High School,2016-10-24,Unemployed,3,Male,True,TRUE,Low priority,False,48855,Married,Starting,691.3649999999999,2304.5499999999997,1,Email,English,English,Trades person,Education Planning,Very High,2016-10-24,67,neutral,True,Active,2016-10-24,38
27.477419357510037,40 to 55,89330.0,1967,phone,Medium,786.0333285049844,2016-11-30,Growth,1861,2017-01-21,2017-01-21,University,2017-01-21,Employed,4,Male,True,TRUE,High priority,False,54205,Married,Accumulating,1339.95,4466.5,2,Email,English,English,Accountant,Estate Planning,Medium,2017-01-21,67,satisfied,True,Active,2017-01-21,48
38.317679590859555,30 to 40,136126.0,1981,email,Low,742.7483459398084,2015-06-06,Growth,1862,2018-04-02,2018-04-02,College,2018-04-02,Employed,3,Male,True,FALSE,High priority,False,70289,Married,Accumulating,2041.8899999999996,6806.299999999999,1,Teleconference,English,English,Data Scientist,Estate Planning,Very Low,2018-04-02,67,satisfied,False,Active,2018-04-02,73
14.570942653166197,65 and over,139806.0,1948,none,Very High,765.8180607879319,2017-01-22,Aggressive,1863,2018-04-15,2018-04-15,PhD,2018-04-15,Homemaker,1,Female,True,FALSE,Normal priority,False,77378,Single,Spending,2097.0899999999997,6990.299999999999,0,In Person,English,English,Professor,Increase Net Worth,Very High,2018-04-15,67,very satisfied,True,Active,2018-04-15,46
84.97062128284752,55 to 65,104262.0,1954,email,Low,686.0699568272825,2015-08-06,Growth,1864,2016-09-12,2016-09-12,PhD,2016-09-12,Homemaker,2,Female,True,TRUE,High priority,True,113174,Married,Accumulating,1563.9299999999998,5213.099999999999,0,Teleconference,English,English,Data Scientist,Increase Net Worth,Very Low,2016-09-12,67,very satisfied,True,Active,2016-09-12,39
81.53591010757685,40 to 55,100033.0,1965,mail,Low,687.7132764417804,2016-10-03,Growth,1865,2017-09-17,2017-09-17,University,2017-09-17,Employed,4,Male,True,TRUE,High priority,False,99990,Married,Accumulating,1500.495,5001.65,2,Teleconference,English,English,Data Scientist,Estate Planning,Very High,2017-09-17,67,satisfied,False,Active,2017-09-17,38
47.900629326607294,65 and over,127489.0,1951,email,Very High,793.5120323144345,2015-10-25,Aggressive,1866,2017-07-04,2017-07-04,PhD,2017-07-04,Retired,1,Female,True,FALSE,Normal priority,False,55300,Single,Spending,1912.3349999999998,6374.45,0,In Person,English,English,Professor,Increase Net Worth,Low,2017-07-04,67,very satisfied,False,Active,2017-07-04,21
14.325649912026128,55 to 65,151020.0,1958,mail,Very Low,654.7614196275098,2015-11-22,Growth,1867,2016-01-05,2016-01-05,PhD,2018-01-04,Homemaker,4,Male,True,FALSE,High priority,True,80749,Married,Accumulating,2265.2999999999997,7551.0,2,Other,English,English,Professor,Increase Net Worth,Very High,2016-01-05,67,very satisfied,False,Inactive,2018-01-04,33
17.86578300474446,23 to 30,86791.25,1992,none,Very High,671.2118057882174,2015-08-02,Conserviti,1868,2016-08-14,2016-08-14,High School,2018-08-14,Employed,2,Female,True,TRUE,Low priority,False,122711,Divorced,Starting,1301.8687499999999,4339.5625,1,Email,English,English,Lawyer,Capital Acquisition,Low,2016-08-14,67,neutral,True,Inactive,2018-08-14,22
14.064949770790008,55 to 65,87048.75,1958,phone,Medium,680.7547623330543,2015-12-11,Growth,1869,2016-06-08,2016-06-08,University,2018-06-08,Employed,4,Male,True,TRUE,High priority,True,131124,Married,Accumulating,1305.73125,4352.4375,2,Email,English,English,Accountant,Estate Planning,Medium,2016-06-08,67,satisfied,True,Inactive,2018-06-08,30
77.5264516886144,30 to 40,124225.0,1978,phone,Low,779.7319383919674,2015-09-08,Growth,1870,2018-08-27,2018-08-27,College,2018-08-27,Employed,3,Male,False,TRUE,High priority,True,111694,Married,Accumulating,1863.375,6211.25,1,Email,English,English,Accountant,Estate Planning,Medium,2018-08-27,67,satisfied,False,Active,2018-08-27,74
15.691715291560387,23 to 30,50586.0,1993,email,Very High,736.1795702588565,2014-01-22,Conserviti,1871,2016-06-30,2016-06-30,High School,2016-06-30,Employed,3,Male,True,TRUE,Low priority,True,102047,Married,Starting,758.7899999999998,2529.2999999999997,1,Email,English,English,Trades person,Education Planning,Low,2016-06-30,67,neutral,True,Active,2016-06-30,68
32.75071136250497,55 to 65,115918.0,1958,email,Very Low,751.3264696561803,2014-12-18,Growth,1872,2016-12-26,2016-12-26,University,2016-12-26,Homemaker,4,Female,True,TRUE,High priority,False,106052,Married,Accumulating,1738.7700000000002,5795.900000000001,2,Teleconference,English,English,Data Scientist,Increase Net Worth,Very Low,2016-12-26,67,very satisfied,False,Active,2016-12-26,47
30.177009601172404,65 and over,50052.0,1995,phone,Very High,791.4505049614432,2015-06-29,Conserviti,1873,2016-07-02,2016-07-02,High School,2016-07-02,Unemployed,3,Male,False,TRUE,Low priority,True,67228,Married,Starting,750.78,2502.6,1,Email,English,English,Trades person,Education Planning,Very High,2016-07-02,67,dissatisfied,True,Active,2016-07-02,55
20.41134698068554,40 to 55,152223.75,1974,phone,Low,669.918111178057,2017-06-04,Growth,1874,2016-03-12,2016-03-12,College,2018-03-12,Employed,3,Female,True,TRUE,High priority,True,122559,Single,Accumulating,2283.35625,7611.1875,2,Teleconference,English,English,Data Scientist,Estate Planning,Medium,2016-03-12,67,satisfied,False,Inactive,2018-03-12,42
56.460296667600716,55 to 65,74708.0,1957,phone,Low,696.5546434070229,2016-05-01,Growth,1875,2017-03-18,2017-03-18,PhD,2017-03-18,Retired,3,Female,False,TRUE,High priority,True,120062,Single,Accumulating,1120.62,3735.3999999999996,2,Teleconference,English,English,Data Scientist,Increase Net Worth,Very High,2017-03-18,67,very satisfied,False,Active,2017-03-18,22
86.17910946881462,40 to 55,98226.0,1975,phone,Medium,785.8720304578648,2015-08-13,Growth,1876,2016-06-19,2016-06-19,College,2016-06-19,Employed,4,Male,False,TRUE,High priority,False,109708,Married,Accumulating,1473.39,4911.3,2,Teleconference,English,English,Data Scientist,Estate Planning,Very High,2016-06-19,67,satisfied,True,Active,2016-06-19,16
69.91122454570102,40 to 55,58410.0,1972,email,High,796.8051201964668,2016-01-24,Moderate,1877,2017-05-02,2017-05-02,University,2017-05-02,Employed,4,Male,True,TRUE,Low priority,True,128248,Married,Accumulating,876.15,2920.5,2,Email,English,English,Physician,Capital Acquisition,Low,2017-05-02,67,satisfied,True,Active,2017-05-02,14
99.10734971455177,65 and over,138788.0,1949,mail,Very High,672.0241737297973,2015-10-27,Aggressive,1878,2017-05-01,2017-05-01,PhD,2017-05-01,Homemaker,1,Female,True,FALSE,Normal priority,True,102502,Single,Spending,2081.82,6939.400000000001,0,In Person,English,English,Professor,Increase Net Worth,Very High,2017-05-01,67,very satisfied,False,Active,2017-05-01,21
33.721710899684744,23 to 30,72988.0,1987,email,High,784.7952440670672,2014-05-09,Moderate,1879,2016-07-07,2016-07-07,High School,2016-07-07,Employed,3,Male,True,TRUE,Low priority,True,127164,Married,Accumulating,1094.82,3649.3999999999996,1,Email,English,English,Lawyer,Capital Acquisition,Medium,2016-07-07,67,neutral,True,Active,2016-07-07,47
95.71341749575592,55 to 65,93719.0,1960,none,Low,726.2813576222862,2015-11-13,Growth,1880,2016-03-10,2016-03-10,University,2016-03-10,Employed,4,Female,True,TRUE,High priority,False,128214,Married,Accumulating,1405.7849999999999,4685.95,2,Teleconference,English,English,Data Scientist,Estate Planning,Medium,2016-03-10,67,satisfied,False,Active,2016-03-10,19
16.29189375617995,40 to 55,68905.0,1976,none,High,700.8970063107212,2015-12-31,Moderate,1881,2016-06-29,2016-06-29,College,2018-06-29,Employed,3,Female,True,TRUE,Low priority,False,74152,Single,Accumulating,1033.575,3445.25,2,Email,English,English,Lawyer,Capital Acquisition,Very High,2016-06-29,67,neutral,False,Inactive,2018-06-29,23
19.521943729832703,65 and over,131684.0,1935,mail,Very High,797.0305210088627,2015-05-31,Aggressive,1882,2016-05-26,2016-05-26,Professional,2016-05-26,Selfemployed,1,Female,True,FALSE,Normal priority,False,136354,Divorced,Gifting,1975.2599999999998,6584.2,0,In Person,English,English,Software Developer,Retirement Planning,Very High,2016-05-26,67,very satisfied,False,Active,2016-05-26,70
28.064395258718257,23 to 30,58127.0,1989,mail,Very High,794.2504385945817,2014-05-19,Conserviti,1883,2016-03-22,2016-03-22,High School,2016-03-22,Employed,3,Male,True,TRUE,Low priority,False,58411,Married,Starting,871.905,2906.35,1,Email,English,English,Lawyer,Education Planning,Very High,2016-03-22,67,neutral,True,Active,2016-03-22,29
46.44948051505328,30 to 40,71857.0,1985,phone,High,762.0034916107581,2015-05-13,Moderate,1884,2017-01-20,2017-01-20,High School,2017-01-20,Employed,3,Male,True,TRUE,Low priority,False,61707,Married,Accumulating,1077.855,3592.85,1,Email,English,English,Lawyer,Capital Acquisition,Very High,2017-01-20,67,neutral,False,Active,2017-01-20,19
37.40351446090651,65 and over,98475.0,1943,email,Very Low,765.973052579238,2014-07-14,Growth,1885,2016-07-11,2016-07-11,Professional,2016-07-11,Retired,1,Female,True,TRUE,High priority,False,45916,Single,Accumulating,1477.125,4923.75,0,In Person,English,English,Professor,Increase Net Worth,High,2016-07-11,67,very satisfied,False,Active,2016-07-11,14
46.617780610243145,23 to 30,63516.0,1991,phone,Very High,789.7666362141548,2016-09-19,Conserviti,1886,2018-05-14,2018-05-14,High School,2018-05-14,Employed,3,Male,True,TRUE,Low priority,True,83804,Married,Starting,952.7399999999999,3175.7999999999997,1,Email,English,English,Lawyer,Education Planning,High,2018-05-14,67,neutral,True,Active,2018-05-14,57
13.605344588650231,65 and over,84575.0,1945,none,Low,701.2014622163244,2015-01-08,Growth,1887,2017-11-10,2017-11-10,Professional,2017-11-10,Retired,1,Female,True,TRUE,High priority,True,138879,Divorced,Accumulating,1268.625,4228.75,0,Other,English,English,Professor,Increase Net Worth,Very High,2017-11-10,67,very satisfied,True,Active,2017-11-10,34
42.37402031789205,30 to 40,49226.0,1983,email,Very High,785.273904548694,2015-06-06,Conserviti,1888,2016-03-25,2016-03-25,College,2016-03-25,Employed,3,Male,True,TRUE,Low priority,False,61002,Married,Starting,738.3899999999999,2461.2999999999997,1,Email,English,English,Lawyer,Capital Acquisition,Very High,2016-03-25,67,neutral,False,Active,2016-03-25,18
49.76885852905586,55 to 65,86968.0,1960,email,Low,742.4565444058503,2015-03-10,Growth,1889,2017-03-31,2017-03-31,University,2017-03-31,Homemaker,4,Female,True,TRUE,High priority,True,141886,Married,Accumulating,1304.5199999999998,4348.4,2,Teleconference,English,English,Data Scientist,Philanthropy,High,2017-03-31,67,satisfied,False,Active,2017-03-31,64
20.175241161139102,40 to 55,122590.0,1967,email,Low,772.4923214973156,2015-03-08,Growth,1890,2017-02-23,2017-02-23,University,2017-02-23,Employed,4,Male,True,TRUE,High priority,False,114576,Married,Accumulating,1838.85,6129.5,2,Teleconference,English,English,Data Scientist,Estate Planning,Low,2017-02-23,67,satisfied,False,Active,2017-02-23,61
91.08056480431294,65 and over,110412.0,1943,phone,Very Low,660.4401290659645,2014-03-08,Growth,1891,2016-03-04,2016-03-04,Professional,2016-03-04,Retired,1,Female,True,FALSE,Normal priority,True,124097,Single,Accumulating,1656.1799999999998,5520.599999999999,0,In Person,English,English,Professor,Increase Net Worth,Low,2016-03-04,67,very satisfied,False,Active,2016-03-04,60
64.46720078151206,65 and over,114748.0,1946,phone,Very Low,663.9858284350688,2015-04-06,Growth,1892,2017-01-06,2017-01-06,PhD,2017-01-06,Retired,1,Female,False,FALSE,Normal priority,False,46153,Single,Accumulating,1721.22,5737.400000000001,0,In Person,English,English,Professor,Increase Net Worth,Very High,2017-01-06,67,very satisfied,True,Active,2017-01-06,63
75.62297434371563,23 to 30,46439.0,1992,none,Very High,704.7601535322211,2015-12-16,Conserviti,1893,2017-09-13,2017-09-13,High School,2017-09-13,Employed,3,Male,False,TRUE,Low priority,False,86299,Married,Starting,696.5849999999999,2321.95,1,Email,English,English,Trades person,Education Planning,Very High,2017-09-13,67,neutral,True,Active,2017-09-13,25
9.542986563099559,30 to 40,67644.0,1986,mail,High,698.3911560318221,2015-09-18,Conserviti,1894,2018-06-30,2018-06-30,High School,2018-06-30,Employed,3,Male,True,TRUE,Low priority,False,97529,Married,Accumulating,1014.6600000000001,3382.2000000000003,1,Email,English,English,Lawyer,Capital Acquisition,Very High,2018-06-30,67,neutral,False,Active,2018-06-30,55
6.850869819510244,65 and over,120032.0,1941,mail,Very High,708.9180876503003,2017-11-30,Aggressive,1895,2018-09-13,2018-09-13,Professional,2018-09-13,Retired,1,Female,False,FALSE,Normal priority,False,133367,Single,Spending,1800.4799999999998,6001.599999999999,0,In Person,English,English,Professor,Increase Net Worth,High,2018-09-13,67,very satisfied,True,Active,2018-09-13,26
39.49172581527878,65 and over,97325.0,1936,mail,Very Low,761.8636996508201,2015-11-21,Growth,1896,2016-07-28,2016-07-28,Professional,2016-07-28,Selfemployed,1,Female,True,TRUE,Normal priority,True,87538,Divorced,Accumulating,1459.875,4866.25,0,In Person,English,English,Professor,Increase Net Worth,Very High,2016-07-28,67,very satisfied,True,Active,2016-07-28,66
80.29108637316767,40 to 55,53289.0,1976,mail,High,678.4759302730566,2015-02-15,Conserviti,1897,2018-02-02,2018-02-02,University,2018-02-02,Employed,4,Male,False,TRUE,Low priority,True,115060,Married,Accumulating,799.3349999999999,2664.45,2,Email,English,English,Physician,Capital Acquisition,Low,2018-02-02,67,satisfied,False,Active,2018-02-02,38
0.9874043253298308,30 to 40,85542.5,1984,phone,High,707.2943837902669,2017-02-17,Moderate,1898,2016-02-12,2016-02-12,High School,2018-02-11,Employed,2,Female,True,TRUE,Low priority,True,88641,Single,Accumulating,1283.1375,4277.125,1,Email,English,English,Lawyer,Capital Acquisition,Medium,2016-02-12,67,neutral,True,Inactive,2018-02-11,31
84.84571587986024,30 to 40,60980.0,1986,none,High,797.2199837778945,2015-02-27,Conserviti,1899,2017-02-12,2017-02-12,High School,2017-02-12,Employed,3,Male,True,TRUE,Low priority,False,64798,Married,Accumulating,914.6999999999999,3049.0,1,Email,English,English,Lawyer,Capital Acquisition,High,2017-02-12,67,neutral,True,Active,2017-02-12,56
