"ACQUISITION_COST","AGE_RANGE","ANNUAL_INCOME","BIRTH_YEAR","CONTACT_PREFERENCE","CREDIT_AUTHORITY_LEVEL","CREDIT_SCORE","CURRENT_EMPLOYMENT_START_DATE","CUSTOMER_BEHAVIOR","CUSTOMER_ID","DATE_FIRST_ACCOUNT_OPENED","DATE_LAST_ACCOUNT_OPENED","EDUCATION_LEVEL","EFFECTIVE_DATE","EMPLOYMENT_STATUS","FAMILY_SIZE","GENDER","HEAD_OF_HOUSEHOLD_INDICATOR","HOME_OWNER_INDICATOR","IMPORTANCE_LEVEL_CODE","INTERNET_BANKING_INDICATOR","LOYALTY_RATING_CODE","MARITAL_STATUS","MARKET_GROUP","MONTHLY_HOUSING_COST","MONTHLY_NET_INCOME","NUMBER_OF_DEPENDENT_CHILDREN","PREFERRED_COMMUNICATION_FORM","PRIMARY_SPOKEN_LANGUAGE","PRIMARY_WRITTEN_LANGUAGE","PROFESSION","PURSUIT","REFERRALS_VALUE_CODE","RELATIONSHIP_START_DATE","RETIREMENT_AGE","SATISFACTION_RATING_FROM_SURVEY","SPECIAL_TERMS_INDICATOR","STATUS","STATUS_DATE","WALLET_SHARE_PERCENTAGE","ASSETS","FUNDS_UNDER_MANAGEMENT","TOP_SPENDING_CATEGORY"
"46.80051985313789","65 and over","130451.0","1938","mail","Very High","654.4383467353102","2014-10-07","Aggressive","1706","2016-04-03","2016-04-03","Professional","2016-04-03","Selfemployed","1","Female","1","0","Normal priority","1","100772","Divorced","Spending","1956.765","6522.549999999998","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2016-04-03","67","very satisfied","0","Active","2016-04-03","42","231436","1250000","Giving"
"75.04310130022654","40 to 55","104210.0","1971","none","Low","664.5172777722983","2017-12-10","Growth","1720","2018-04-06","2018-04-06","College","2018-04-06","Employed","4","Male","1","1","High priority","1","122006","Married","Accumulating","1563.15","5210.5","2","Teleconference","English","English","Data Scientist","Estate Planning","Very Low","2018-04-06","67","satisfied","1","Active","2018-04-06","13","156885","150000","Food"
"51.14514913705713","55 to 65","113257.0","1960","email","Low","677.8624543208415","2016-01-27","Growth","1967","2017-01-11","2017-01-11","University","2017-01-11","Employed","4","Female","1","1","High priority","0","130843","Married","Accumulating","1698.8549999999998","5662.8499999999985","2","Teleconference","English","English","Data Scientist","Increase Net Worth","Low","2017-01-11","67","very satisfied","0","Active","2017-01-11","37","179323","180000","Health"
"13.327021072987499","40 to 55","66405.0","1974","none","High","674.2116265789317","2015-06-12","Moderate","1293","2017-12-18","2017-12-18","College","2017-12-18","Employed","4","Male","1","1","Low priority","0","55556","Married","Accumulating","996.075","3320.25","2","Email","English","English","Physician","Capital Acquisition","Very High","2017-12-18","67","satisfied","1","Active","2017-12-18","31","96311","100000","Food"
"33.946427645255326","40 to 55","117318.0","1976","email","Low","727.9834420345481","2015-04-15","Growth","1403","2017-06-04","2017-06-04","College","2017-06-04","Employed","4","Male","1","1","High priority","1","64521","Married","Accumulating","1759.7700000000002","5865.9000000000015","2","Teleconference","English","English","Data Scientist","Estate Planning","Low","2017-06-04","67","satisfied","1","Active","2017-06-04","65","167189","150000","Food"
"73.27725941568923","30 to 40","142367.0","1978","phone","Low","772.6453407673264","2014-11-04","Growth","1600","2016-02-23","2016-02-23","College","2016-02-23","Employed","3","Male","1","0","High priority","1","78318","Married","Accumulating","2135.505","7118.3499999999985","1","Teleconference","English","English","Data Scientist","Philanthropy","Very High","2016-02-23","67","satisfied","1","Active","2016-02-23","34","201301","180000","Housing"
"17.298457216870087","30 to 40","76712.0","1982","none","High","700.0779721493327","2016-11-17","Moderate","1778","2017-06-04","2017-06-04","College","2017-06-04","Employed","3","Male","1","1","Low priority","0","113206","Married","Accumulating","1150.6799999999996","3835.6","1","Email","English","English","Lawyer","Capital Acquisition","Medium","2017-06-04","67","neutral","0","Active","2017-06-04","35","103536","100000","Recreation"
"44.386443199650955","65 and over","165652.5","1949","none","Very High","693.9753547841494","2016-06-23","Aggressive","1017","2016-02-04","2016-02-04","PhD","2018-02-03","Employed","2","Male","0","0","Normal priority","0","120024","Married","Spending","2484.7875","8282.625","0","Other","English","English","Professor","Increase Net Worth","Medium","2016-02-04","67","very satisfied","0","Inactive","2018-02-03","29","210427","750000","Transportaion"
"47.72954684359414","55 to 65","137721.0","1953","mail","Very High","653.1567382062443","2015-07-03","Aggressive","1211","2016-06-08","2016-06-08","PhD","2016-06-08","Homemaker","2","Female","1","0","Normal priority","0","62914","Married","Spending","2065.815","6886.049999999998","0","In Person","English","English","Professor","Increase Net Worth","Very High","2016-06-08","67","very satisfied","1","Active","2016-06-08","33","221363","750000","Transportaion"
"92.83000382097845","40 to 55","97285.0","1973","email","Medium","663.7628837587794","2015-03-30","Growth","1509","2016-07-20","2016-07-20","College","2016-07-20","Employed","4","Male","1","1","High priority","1","83174","Married","Accumulating","1459.275","4864.25","2","Email","English","English","Accountant","Estate Planning","Medium","2016-07-20","67","satisfied","0","Active","2016-07-20","8","143700","1250000","Food"
"69.02958437723218","65 and over","121752.0","1949","phone","Very High","659.2071083213162","2017-04-03","Aggressive","1969","2018-07-29","2018-07-29","PhD","2018-07-29","Homemaker","1","Female","1","0","Normal priority","0","58745","Single","Spending","1826.28","6087.5999999999985","0","In Person","English","English","Professor","Increase Net Worth","Medium","2018-07-29","67","very satisfied","1","Active","2018-07-29","12","200206","750000","Transportaion"
"98.30310939895881","65 and over","110720.0","1943","none","Very High","735.5682690581423","2015-02-27","Aggressive","1057","2016-05-19","2016-05-19","Professional","2016-05-19","Retired","1","Female","1","0","Normal priority","1","128606","Divorced","Spending","1660.8","5536.0","0","In Person","English","English","Professor","Increase Net Worth","Low","2016-05-19","67","very satisfied","0","Active","2016-05-19","45","196346","750000","Savings"
"91.81988202038491","40 to 55","104162.5","1966","phone","Medium","760.9756610221609","2015-06-21","Growth","1159","2016-09-23","2016-09-23","University","2018-09-23","Homemaker","4","Female","1","1","High priority","0","89974","Married","Accumulating","1562.4375","5208.125","2","Teleconference","English","English","Data Scientist","Estate Planning","Very High","2016-09-23","67","satisfied","1","Inactive","2018-09-23","18","138072","1250000","Personal"
"72.03639846725748","30 to 40","76064.0","1980","none","High","784.0064110309818","2015-08-22","Moderate","1698","2017-01-30","2017-01-30","College","2017-01-30","Employed","3","Male","1","1","Low priority","0","113549","Married","Accumulating","1140.96","3803.2","1","Email","English","English","Physician","Capital Acquisition","Low","2017-01-30","67","satisfied","0","Active","2017-01-30","54","110676","100000","Housing"
"81.53591010757685","40 to 55","100033.0","1965","mail","Low","687.7132764417804","2016-10-03","Growth","1865","2017-09-17","2017-09-17","University","2017-09-17","Employed","4","Male","1","1","High priority","0","99990","Married","Accumulating","1500.495","5001.65","2","Teleconference","English","English","Data Scientist","Estate Planning","Very High","2017-09-17","67","satisfied","0","Active","2017-09-17","38","157890","150000","Personal"
"9.474717968079533","40 to 55","139228.0","1969","email","Very Low","786.9259693398401","2015-04-23","Growth","1982","2016-06-13","2016-06-13","College","2016-06-13","Employed","4","Male","1","0","High priority","1","96305","Married","Accumulating","2088.42","6961.4000000000015","2","Teleconference","English","English","Data Scientist","Increase Net Worth","Very High","2016-06-13","67","very satisfied","1","Active","2016-06-13","75","203099","80000","Personal"
"92.69981226138957","40 to 55","144290.0","1965","email","Low","650.9311828243758","2015-03-10","Growth","1118","2016-08-14","2016-08-14","University","2018-08-14","Employed","3","Female","1","1","High priority","0","139432","Single","Accumulating","2164.35","7214.5","2","Teleconference","English","English","Data Scientist","Estate Planning","Medium","2016-08-14","67","satisfied","1","Inactive","2018-08-14","34","171014","180000","Personal"
"97.24699915622429","65 and over","126228.0","1936","mail","Very High","683.5332014670181","2014-09-15","Aggressive","1121","2016-06-30","2016-06-30","Professional","2016-06-30","Selfemployed","1","Female","1","0","Normal priority","1","122839","Divorced","Spending","1893.42","6311.4000000000015","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2016-06-30","67","very satisfied","0","Active","2016-06-30","60","225751","1250000","Uncategorized"
"0.6426862689746718","40 to 55","49645.0","1975","phone","High","773.2020066380907","2016-09-25","Conserviti","1161","2017-03-21","2017-03-21","College","2017-03-21","Employed","4","Male","1","1","Low priority","1","93252","Married","Accumulating","744.675","2482.25","2","Email","English","English","Lawyer","Capital Acquisition","High","2017-03-21","67","neutral","0","Active","2017-03-21","22","76201","300000","Food"
"14.01295513527671","40 to 55","73129.0","1969","email","Medium","771.3710878652339","2015-08-02","Moderate","1850","2016-02-23","2016-02-23","University","2016-02-23","Homemaker","4","Male","0","1","High priority","1","135264","Married","Accumulating","1096.935","3656.45","2","Email","English","English","Accountant","Estate Planning","Very Low","2016-02-23","67","satisfied","1","Active","2016-02-23","63","121583","1250000","Personal"
"65.31178098373485","65 and over","143529.0","1939","email","Very High","696.662861565514","2014-12-05","Aggressive","1072","2016-05-04","2016-05-04","Professional","2016-05-04","Retired","1","Female","0","0","Normal priority","1","130093","Divorced","Gifting","2152.935","7176.45","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2016-05-04","67","very satisfied","0","Active","2016-05-04","43","246260","1250000","Savings"
"28.70414925852669","23 to 30","62592.5","1989","email","Very High","742.3712966458818","2017-10-30","Conserviti","1369","2016-06-08","2016-06-08","High School","2018-06-08","Unemployed","2","Female","0","1","Low priority","0","123026","Divorced","Starting","938.8875","3129.625","1","Email","English","English","Trades person","Education Planning","Very High","2016-06-08","67","neutral","0","Inactive","2018-06-08","16","59447","300000","Recreation"
"93.00017918234998","65 and over","111248.0","1933","mail","Very High","786.2096523196883","2015-12-28","Aggressive","1519","2016-02-28","2016-02-28","Professional","2016-02-28","Selfemployed","1","Female","1","0","Normal priority","1","95668","Divorced","Spending","1668.72","5562.4000000000015","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2016-02-28","67","very satisfied","1","Active","2016-02-28","66","208875","750000","Uncategorized"
"12.161878454771385","23 to 30","117880.0","1988","phone","Medium","786.7360805440503","2015-10-13","Moderate","1589","2016-05-06","2016-05-06","High School","2018-05-06","Employed","2","Female","1","1","Low priority","1","72572","Single","Accumulating","1768.2","5894.0","1","Email","English","English","Physician","Capital Acquisition","High","2016-05-06","67","satisfied","1","Inactive","2018-05-06","14","124012","100000","Recreation"
"0.030244374287051706","65 and over","67524.0","1944","phone","Low","773.4187792230988","2015-09-10","Growth","1815","2017-10-12","2017-10-12","Professional","2017-10-12","Retired","1","Female","1","1","High priority","0","126995","Divorced","Accumulating","1012.86","3376.2000000000007","0","Other","English","English","Professor","Increase Net Worth","Low","2017-10-12","67","very satisfied","0","Active","2017-10-12","67","137962","150000","Savings"
"16.29189375617995","40 to 55","68905.0","1976","none","High","700.8970063107213","2015-12-31","Moderate","1881","2016-06-29","2016-06-29","College","2018-06-29","Employed","3","Female","1","1","Low priority","0","74152","Single","Accumulating","1033.575","3445.25","2","Email","English","English","Lawyer","Capital Acquisition","Very High","2016-06-29","67","neutral","0","Inactive","2018-06-29","23","77467","300000","Food"
"8.964453677289535","30 to 40","52758.0","1986","mail","Very High","733.793387306559","2016-08-06","Conserviti","1059","2018-03-13","2018-03-13","High School","2018-03-13","Unemployed","3","Male","1","1","Low priority","1","120793","Married","Starting","791.37","2637.9","1","Email","English","English","Trades person","Education Planning","Very High","2018-03-13","67","neutral","0","Active","2018-03-13","8","64271","300000","Recreation"
"82.12450678678297","40 to 55","70900.0","1971","email","High","747.9588915486906","2016-09-14","Moderate","1142","2016-02-04","2016-02-04","University","2018-02-03","Employed","4","Female","1","1","Low priority","1","110626","Married","Accumulating","1063.5","3545.0","2","Email","English","English","Physician","Capital Acquisition","Medium","2016-02-04","67","satisfied","0","Inactive","2018-02-03","27","93955","100000","Food"
"5.171362649152974","23 to 30","47261.0","1993","email","Very High","704.6466292972285","2017-07-29","Conserviti","1379","2018-01-03","2018-01-03","High School","2018-01-03","Unemployed","3","Male","1","1","Low priority","1","128679","Married","Starting","708.9149999999997","2363.05","1","Email","English","English","Trades person","Education Planning","Very High","2018-01-03","67","dissatisfied","0","Active","2018-01-03","38","50875","300000","Recreation"
"5.010491040465563","40 to 55","86821.0","1967","none","Medium","713.9342553902869","2015-11-19","Growth","1384","2016-07-20","2016-07-20","University","2016-07-20","Employed","4","Male","1","1","High priority","0","141608","Married","Accumulating","1302.315","4341.05","2","Email","English","English","Accountant","Estate Planning","High","2016-07-20","67","satisfied","1","Active","2016-07-20","39","132690","1250000","Personal"
"19.32723187730145","65 and over","127224.0","1950","email","Very High","697.9746523946709","2015-01-03","Aggressive","1386","2016-01-31","2016-01-31","PhD","2016-01-31","Homemaker","1","Female","1","0","Normal priority","0","131957","Single","Spending","1908.36","6361.2","0","In Person","English","English","Professor","Increase Net Worth","Low","2016-01-31","67","very satisfied","1","Active","2016-01-31","43","210429","750000","Transportaion"
"65.2207709787604","40 to 55","49575.0","1970","email","High","780.1176883880884","2015-07-16","Moderate","1536","2017-03-21","2017-03-21","University","2017-03-21","Homemaker","4","Male","1","1","Low priority","1","143381","Married","Accumulating","743.625","2478.75","2","Email","English","English","Accountant","Estate Planning","Very High","2017-03-21","67","satisfied","1","Active","2017-03-21","58","88792","300000","Personal"
"35.514427969978534","40 to 55","129107.0","1964","phone","Very Low","792.9169314451754","2014-11-27","Growth","1932","2016-04-17","2016-04-17","University","2016-04-17","Employed","4","Female","1","0","High priority","1","50924","Married","Accumulating","1936.605","6455.3499999999985","2","Teleconference","English","English","Data Scientist","Increase Net Worth","Medium","2016-04-17","67","very satisfied","1","Active","2016-04-17","72","196536","80000","Utilities"
"78.20872532465016","65 and over","86148.0","1938","mail","Very Low","796.3805913539853","2016-10-03","Growth","1377","2017-08-28","2017-08-28","Professional","2017-08-28","Retired","1","Female","1","1","Normal priority","0","86828","Divorced","Accumulating","1292.2199999999998","4307.4","0","In Person","English","English","Professor","Increase Net Worth","Low","2017-08-28","67","very satisfied","1","Active","2017-08-28","21","166624","80000","Giving"
"53.23822104277599","65 and over","105620.0","1943","none","Very Low","754.7527444352182","2015-08-31","Growth","1513","2017-06-12","2017-06-12","Professional","2017-06-12","Selfemployed","1","Female","1","1","Normal priority","0","119266","Divorced","Accumulating","1584.3","5281.0","0","In Person","English","English","Professor","Increase Net Worth","Very High","2017-06-12","67","very satisfied","1","Active","2017-06-12","49","193351","80000","Savings"
"89.74534200264016","55 to 65","111376.25","1958","phone","Low","653.3759764958203","2016-01-05","Growth","1539","2016-09-13","2016-09-13","PhD","2018-09-13","Homemaker","4","Male","1","1","High priority","1","135834","Married","Accumulating","1670.64375","5568.8125","2","Teleconference","English","English","Data Scientist","Increase Net Worth","Medium","2016-09-13","67","very satisfied","1","Inactive","2018-09-13","37","151216","150000","Health"
"58.75447080096032","40 to 55","82156.0","1970","mail","Medium","701.5149020738721","2014-05-11","Moderate","1814","2016-02-13","2016-02-13","University","2016-02-13","Employed","4","Male","1","1","High priority","0","66181","Married","Accumulating","1232.34","4107.8","2","Email","English","English","Accountant","Estate Planning","Medium","2016-02-13","67","satisfied","0","Active","2016-02-13","19","127458","1250000","Personal"
"90.32048892740886","55 to 65","92039.0","1953","email","Low","753.8521419747459","2015-01-06","Growth","1154","2016-08-28","2016-08-28","PhD","2016-08-28","Homemaker","1","Female","1","1","High priority","0","134472","Single","Accumulating","1380.5849999999996","4601.95","0","Teleconference","English","English","Data Scientist","Increase Net Worth","Very Low","2016-08-28","67","very satisfied","1","Active","2016-08-28","74","160869","180000","Transportaion"
"88.5286283343028","65 and over","121210.0","1943","phone","Very High","657.870987337819","2016-11-08","Aggressive","1272","2017-09-03","2017-09-03","Professional","2017-09-03","Selfemployed","1","Female","1","0","Normal priority","1","51324","Divorced","Spending","1818.15","6060.5","0","In Person","English","English","Professor","Increase Net Worth","Very High","2017-09-03","67","very satisfied","1","Active","2017-09-03","7","213025","750000","Savings"
"76.38244623184866","65 and over","145442.5","1939","phone","Very High","665.7352027378749","2016-01-15","Aggressive","1438","2016-02-18","2016-02-18","Professional","2018-02-17","Selfemployed","2","Male","1","0","Normal priority","0","51182","Married","Spending","2181.6375","7272.125","0","In Person","English","English","Professor","Increase Net Worth","Very High","2016-02-18","67","very satisfied","0","Inactive","2018-02-17","3","210215","750000","Giving"
"14.780075512844794","55 to 65","71136.0","1954","none","Low","790.5843661447943","2016-03-12","Growth","1451","2018-07-21","2018-07-21","PhD","2018-07-21","Homemaker","2","Female","1","1","High priority","1","127145","Married","Accumulating","1067.04","3556.8","0","Teleconference","English","English","Data Scientist","Estate Planning","Low","2018-07-21","67","satisfied","1","Active","2018-07-21","14","127939","150000","Transportaion"
"28.39336856662682","55 to 65","158000.0","1956","email","Very Low","764.043896591808","2015-06-09","Growth","1789","2016-09-13","2016-09-13","PhD","2018-09-13","Homemaker","2","Male","0","0","High priority","1","83723","Married","Accumulating","2370.0","7900.0","0","In Person","English","English","Professor","Increase Net Worth","Medium","2016-09-13","67","very satisfied","1","Inactive","2018-09-13","54","204110","80000","Health"
"44.00173233308669","40 to 55","112977.0","1965","email","Low","687.2810679848953","2015-06-24","Growth","1945","2017-02-14","2017-02-14","University","2017-02-14","Homemaker","4","Male","1","1","High priority","1","142563","Married","Accumulating","1694.6549999999993","5648.8499999999985","2","Teleconference","English","English","Data Scientist","Increase Net Worth","Very High","2017-02-14","67","very satisfied","0","Active","2017-02-14","1","178318","180000","Personal"
"64.44675769207868","65 and over","127949.0","1936","email","Very High","650.6062420127054","2015-06-07","Aggressive","1957","2017-09-18","2017-09-18","Professional","2017-09-18","Selfemployed","1","Female","0","0","Normal priority","0","66011","Divorced","Spending","1919.235","6397.45","0","In Person","English","English","Software Developer","Retirement Planning","Very Low","2017-09-18","67","very satisfied","0","Active","2017-09-18","23","227796","1250000","Uncategorized"
"21.755736272301817","55 to 65","179176.25","1959","mail","Very High","732.3183171154193","2015-03-07","Aggressive","1560","2016-03-09","2016-03-09","PhD","2018-03-09","Homemaker","4","Male","1","0","High priority","1","73511","Married","Spending","2687.64375","8958.8125","2","In Person","English","English","Professor","Increase Net Worth","Very High","2016-03-09","67","very satisfied","0","Inactive","2018-03-09","47","229043","750000","Health"
"38.752103467456216","65 and over","105681.0","1951","email","Very Low","799.8907766413921","2016-12-27","Growth","1643","2017-10-17","2017-10-17","PhD","2017-10-17","Homemaker","2","Female","1","1","High priority","1","131328","Married","Accumulating","1585.215","5284.05","0","Teleconference","English","English","Data Scientist","Increase Net Worth","Very Low","2017-10-17","67","very satisfied","1","Active","2017-10-17","49","177158","80000","Transportaion"
"84.88751682390351","55 to 65","76666.0","1960","mail","Medium","742.7539930423493","2016-01-12","Growth","1657","2018-07-24","2018-07-24","PhD","2018-07-24","Homemaker","3","Female","1","1","High priority","0","142225","Single","Accumulating","1149.9899999999998","3833.3","2","Teleconference","English","English","Data Scientist","Philanthropy","Very High","2018-07-24","67","satisfied","1","Active","2018-07-24","42","136537","1250000","Health"
"36.3073200127475","30 to 40","48628.0","1984","phone","Very High","676.266537252838","2014-10-10","Conserviti","1735","2016-10-24","2016-10-24","High School","2016-10-24","Employed","3","Male","0","1","Low priority","0","114762","Married","Starting","729.42","2431.4","1","Email","English","English","Lawyer","Education Planning","Very High","2016-10-24","67","neutral","1","Active","2016-10-24","53","64298","300000","Recreation"
"70.24474323519222","40 to 55","98529.0","1976","phone","Medium","755.8505985117782","2015-10-18","Growth","1833","2018-08-01","2018-08-01","College","2018-08-01","Employed","4","Male","1","1","High priority","1","143122","Married","Accumulating","1477.935","4926.45","2","Email","English","English","Physician","Capital Acquisition","Very High","2018-08-01","67","satisfied","1","Active","2018-08-01","38","135384","1250000","Food"
"47.76649733927703","65 and over","141340.0","1934","mail","Very High","724.7040334869794","2014-03-16","Aggressive","1037","2016-02-10","2016-02-10","Professional","2016-02-10","Selfemployed","1","Female","1","0","Normal priority","0","66148","Divorced","Gifting","2120.1","7067.0","0","Video Conference","English","English","Software Developer","Retirement Planning","Low","2016-02-10","67","very dissatisfied","1","Active","2016-02-10","32","247965","1250000","Uncategorized"
"63.73971749850579","65 and over","48449.0","1994","mail","Very High","700.7583747494181","2015-02-26","Conserviti","1096","2018-07-20","2018-07-20","High School","2018-07-20","Unemployed","3","Male","0","1","Low priority","0","50380","Married","Starting","726.7349999999999","2422.45","1","Email","English","English","Trades person","Education Planning","Very High","2018-07-20","67","dissatisfied","0","Active","2018-07-20","69","52378","300000","Recreation"
"44.515586116272814","65 and over","68317.0","1994","mail","Very High","796.200324887644","2015-01-20","Conserviti","1545","2016-08-28","2016-08-28","High School","2016-08-28","Unemployed","3","Male","1","1","Low priority","0","95932","Married","Starting","1024.755","3415.85","1","Email","English","English","Trades person","Education Planning","High","2016-08-28","67","neutral","0","Active","2016-08-28","69","79897","300000","Recreation"
"80.75612600909255","65 and over","124250.0","1951","none","Very High","782.3906814126193","2015-05-17","Aggressive","1727","2018-06-23","2018-06-23","PhD","2018-06-23","Retired","1","Female","1","0","High priority","0","54989","Single","Spending","1863.75","6212.5","0","In Person","English","English","Professor","Increase Net Worth","Very High","2018-06-23","67","very satisfied","1","Active","2018-06-23","13","209761","750000","Transportaion"
"48.28454664361519","65 and over","104688.0","1949","none","Very Low","682.4265811106213","2015-03-20","Growth","1036","2017-03-21","2017-03-21","PhD","2017-03-21","Homemaker","1","Female","1","1","High priority","0","131850","Single","Accumulating","1570.32","5234.4","0","Other","English","English","Professor","Increase Net Worth","Low","2017-03-21","67","very satisfied","1","Active","2017-03-21","5","178291","80000","Insurance"
"4.613173477983739","65 and over","167753.75","1942","mail","Very High","744.1666859593912","2017-10-26","Aggressive","1205","2016-01-27","2016-01-27","Professional","2018-01-26","Retired","2","Male","1","0","Normal priority","1","122499","Married","Spending","2516.30625","8387.6875","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2016-01-27","67","very satisfied","0","Inactive","2018-01-26","64","230065","1250000","Savings"
"29.72874703056132","40 to 55","88870.0","1970","none","Medium","662.7400903785095","2015-01-27","Growth","1737","2018-04-02","2018-04-02","College","2018-04-02","Employed","4","Male","0","1","High priority","0","75115","Married","Accumulating","1333.05","4443.5","2","Email","English","English","Accountant","Estate Planning","Low","2018-04-02","67","satisfied","1","Active","2018-04-02","29","133379","1250000","Personal"
"52.03410517127287","65 and over","140155.0","1940","email","Very High","658.8043118596341","2015-02-22","Aggressive","1318","2016-10-17","2016-10-17","Professional","2016-10-17","Selfemployed","1","Female","1","0","Normal priority","1","78073","Divorced","Gifting","2102.325","7007.75","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2016-10-17","67","very satisfied","1","Active","2016-10-17","64","242710","1250000","Savings"
"63.758782164637566","40 to 55","74553.75","1974","mail","High","770.9883543010974","2017-12-29","Moderate","1340","2016-03-11","2016-03-11","College","2018-03-11","Employed","3","Female","0","1","Low priority","1","79917","Single","Accumulating","1118.30625","3727.6875","2","Email","English","English","Physician","Capital Acquisition","High","2016-03-11","67","satisfied","0","Inactive","2018-03-11","49","89707","300000","Food"
"78.1535879135464","65 and over","116450.0","1951","none","Very Low","665.6811316631407","2015-05-25","Growth","1540","2016-08-01","2016-08-01","PhD","2016-08-01","Retired","1","Female","1","0","High priority","0","77005","Single","Accumulating","1746.75","5822.5","0","In Person","English","English","Professor","Increase Net Worth","Very High","2016-08-01","67","very satisfied","1","Active","2016-08-01","18","197070","80000","Transportaion"
"18.757173290817352","55 to 65","96459.0","1955","mail","Low","658.921754025304","2015-08-29","Growth","1575","2016-03-26","2016-03-26","PhD","2016-03-26","Homemaker","1","Female","1","1","High priority","1","127155","Single","Accumulating","1446.885","4822.95","0","Teleconference","English","English","Data Scientist","Increase Net Worth","Very Low","2016-03-26","67","very satisfied","0","Active","2016-03-26","46","165402","180000","Health"
"14.868678257198365","65 and over","141455.0","1949","none","Very Low","698.6058706582636","2017-11-27","Growth","1669","2016-06-23","2016-06-23","PhD","2018-06-23","Retired","2","Male","1","1","High priority","0","59702","Married","Accumulating","2121.825","7072.75","0","In Person","English","English","Professor","Increase Net Worth","Very High","2016-06-23","67","very satisfied","0","Inactive","2018-06-23","9","195707","80000","Transportaion"
"91.80979591000697","40 to 55","135069.0","1962","email","Very Low","667.0708359142058","2014-04-17","Growth","1779","2016-08-28","2016-08-28","University","2016-08-28","Employed","4","Female","1","0","High priority","0","141297","Married","Accumulating","2026.035","6753.45","2","Teleconference","English","English","Data Scientist","Increase Net Worth","Low","2016-08-28","67","very satisfied","1","Active","2016-08-28","73","205799","80000","Utilities"
"89.87171866777298","40 to 55","127807.0","1974","email","Low","676.6028289330498","2014-04-30","Growth","1066","2016-11-30","2016-11-30","College","2016-11-30","Employed","4","Male","0","0","High priority","0","133342","Married","Accumulating","1917.105","6390.3499999999985","2","Teleconference","English","English","Data Scientist","Estate Planning","Low","2016-11-30","67","satisfied","1","Active","2016-11-30","12","186836","180000","Food"
"77.90891836072224","40 to 55","81001.0","1963","email","Medium","748.8482551347122","2016-05-10","Growth","1256","2017-08-03","2017-08-03","PhD","2017-08-03","Homemaker","3","Female","1","1","High priority","1","103912","Single","Accumulating","1215.015","4050.05","2","Teleconference","English","English","Data Scientist","Increase Net Worth","Very High","2017-08-03","67","very satisfied","1","Active","2017-08-03","71","141034","1250000","Utilities"
"16.745903379377648","65 and over","140467.0","1934","phone","Very High","685.5601147183256","2015-02-23","Aggressive","1279","2016-08-28","2016-08-28","Professional","2016-08-28","Selfemployed","1","Female","1","0","Normal priority","1","78945","Divorced","Gifting","2107.005","7023.3499999999985","0","Video Conference","English","English","Software Developer","Retirement Planning","Very High","2016-08-28","67","very dissatisfied","0","Active","2016-08-28","62","248518","1250000","Uncategorized"
"11.795627489185168","40 to 55","95293.0","1975","none","Medium","799.5999236552608","2017-03-05","Growth","1385","2018-09-05","2018-09-05","College","2018-09-05","Employed","4","Male","1","1","High priority","1","72330","Married","Accumulating","1429.3949999999998","4764.65","2","Email","English","English","Physician","Capital Acquisition","Medium","2018-09-05","67","satisfied","0","Active","2018-09-05","55","134932","1250000","Food"
"66.31149329539639","30 to 40","59209.0","1984","email","High","652.9138811060528","2015-04-30","Conserviti","1397","2017-09-03","2017-09-03","High School","2017-09-03","Employed","3","Male","0","1","Low priority","1","123549","Married","Accumulating","888.1350000000001","2960.4500000000007","1","Email","English","English","Lawyer","Capital Acquisition","High","2017-09-03","67","neutral","0","Active","2017-09-03","2","79237","300000","Recreation"
"35.43401979028965","23 to 30","100237.5","1989","email","High","780.5497530190261","2016-05-18","Moderate","1943","2016-08-16","2016-08-16","High School","2018-08-16","Unemployed","2","Female","1","1","Low priority","0","106306","Divorced","Accumulating","1503.5625","5011.875","1","Email","English","English","Lawyer","Capital Acquisition","Very High","2016-08-16","67","neutral","0","Inactive","2018-08-16","50","99245","300000","Recreation"
"1.6791701026602577","30 to 40","90977.5","1983","phone","High","678.4437645639098","2015-02-19","Moderate","1989","2016-09-18","2016-09-18","College","2018-09-18","Employed","2","Female","1","1","Low priority","1","124069","Single","Accumulating","1364.6625","4548.875","1","Email","English","English","Lawyer","Capital Acquisition","Very High","2016-09-18","67","neutral","1","Inactive","2018-09-18","44","98803","300000","Recreation"
"25.408905018735286","65 and over","125581.0","1940","email","Very High","690.6482641102573","2015-07-05","Aggressive","1996","2017-04-06","2017-04-06","Professional","2017-04-06","Selfemployed","1","Female","1","0","Normal priority","0","82003","Divorced","Spending","1883.715","6279.049999999998","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2017-04-06","67","very satisfied","0","Active","2017-04-06","44","221176","750000","Savings"
