ACCOUNT_ID,ALGO_INSTRUMENT_ID,ALGO_PORTFOLIO_ID,ALGO_POSITION_ID,BOOK_VALUE,CURRENCY,EFFECTIVE_DATE,FINANCIAL_ASSET_ID,MARKET_VALUE,OPEN_POSITION_INDICATOR,POSITION_ID,POSITION_SIZE,SHORT_POSITION_INDICATOR,VALUATION_DATE
95339,137811,71007,100282,91.20649444698265,CAD,1962-11-06,127315,249.27035419442822,True,1431,737.3014888138442,False,1960-07-13
45124,81579,108926,102211,280.3120084816597,CAD,1998-09-25,139340,42.979829456382376,False,1432,178.81837884213957,True,1987-03-24
125605,74831,139546,101217,360.86620214583695,CAD,1992-08-10,82782,997.3668243884563,True,1433,589.4317067971771,False,1970-01-20
78500,103774,88221,80047,797.856554286861,GBP,1987-04-20,119839,218.6386117721545,True,1434,789.186009117176,True,1992-09-21
131981,57410,96866,128473,264.1833326183465,USD,1986-01-28,55930,561.0041918548518,True,1435,229.9068145738521,True,2007-04-09
84903,137231,124629,111536,187.94192577727088,CAD,1991-03-21,47387,341.7973447388213,True,1436,503.0652494471644,True,2001-07-16
50964,83902,63649,59941,280.2897456981819,USD,2011-06-06,56554,315.00470643151374,True,1437,61.14105001351895,False,2001-01-24
83036,70819,51403,48787,730.5810428902031,EUR,1992-05-08,48409,263.1521576935585,False,1438,208.0895886666454,True,2005-12-19
58475,77593,83964,48686,270.32824937679777,GBP,1976-03-15,99061,991.0667163878801,False,1439,631.5971509783727,False,1967-11-10
135704,143921,83058,53590,159.48877398437565,EUR,1986-09-02,54931,424.111717867834,True,1440,286.8111475549799,False,2004-06-03
80948,106500,93365,66133,513.63191939584,EUR,1974-02-07,98326,395.87477149449325,False,1441,399.5213101496808,True,1954-09-15
134501,139469,109774,120854,395.8698239765403,GBP,1969-05-20,87706,666.2961552039094,True,1442,956.6960737955958,True,2014-10-08
90575,85765,70757,66708,24.836941005395868,CAD,1959-06-11,110534,626.7939077801924,False,1443,4.069231241738077,False,1997-11-29
89355,137614,63182,62203,728.3588209739753,GBP,1967-01-29,60083,741.2908716009381,False,1444,692.457093406342,True,1966-09-20
78585,141081,101015,75360,928.1846258510316,USD,1954-08-11,60784,873.2582228944583,True,1445,42.905486327410294,True,1999-12-10
81070,70086,49399,73255,631.5978468219054,EUR,2008-01-21,130500,366.74000610443466,True,1446,71.52934884390821,True,1984-12-24
116365,62009,121133,45492,870.4619826976709,EUR,1980-08-07,120091,811.0129485992954,True,1447,182.7221397856273,False,1955-07-21
93724,51407,57706,100365,472.5372693597514,USD,1991-10-26,79555,495.60435122866,True,1448,364.0504659909609,False,1964-02-23
134518,66942,141914,94396,47.91367822901479,GBP,1996-03-13,111848,153.25342557710692,False,1449,325.20645748415177,True,1982-01-02
99527,108956,83060,84383,491.6687683474285,GBP,1972-02-26,92550,528.9300258662977,False,1450,713.447477113316,True,1966-11-04
69533,82180,123577,118796,521.1558907024439,CAD,1986-12-05,119891,416.87050989120183,False,1451,309.6665012814337,True,1959-11-18
83501,121130,60138,122124,122.68863992739875,GBP,1951-12-14,94830,377.65083678534296,True,1452,806.385963818073,False,1971-10-20
69831,85317,110084,75337,343.0992384055849,CAD,2009-06-21,48443,914.4516877242886,True,1453,684.424200860233,False,1984-10-02
110134,87201,69574,70290,168.8614952285305,CAD,1991-11-13,121355,521.0141723785118,False,1454,603.2900240048045,True,1983-08-18
86678,93858,93973,117279,225.8269524979673,EUR,2015-12-19,75050,375.83187145118717,True,1455,893.2777048597914,False,1978-09-05
48998,81032,101334,130670,267.5598390994076,USD,1976-08-12,66235,528.3217409379266,True,1456,827.6039170968121,True,1981-02-24
128868,121763,112163,136509,174.905054759312,EUR,1972-05-28,143575,408.2399034433383,False,1457,869.2714862416875,True,2007-10-27
57653,121443,126839,59382,478.66404007043906,USD,1950-07-08,124015,297.00007810338207,False,1458,296.31752243474716,False,1960-11-21
141629,106671,67271,112279,135.32692644679233,CAD,1987-02-28,142496,863.4174948391046,False,1459,236.87169332483893,False,1968-11-26
129492,137965,112590,52552,177.95129979485603,GBP,1974-07-28,139473,879.2536418769153,False,1460,350.80452679960166,False,1955-07-04
120207,49594,86476,58002,516.2142084280622,CAD,1958-03-01,90700,839.3157040215624,False,1461,559.5298586887051,False,1985-07-29
72446,62506,102898,92062,736.5864599954251,EUR,2010-06-07,86749,860.505161196464,True,1462,753.9820123662204,False,1988-12-04
96177,131864,119435,139265,711.7773487105553,CAD,1963-07-11,52455,406.5293729311216,True,1463,784.891728950499,False,2015-04-03
111360,137838,123336,66242,627.1792259980167,EUR,2011-08-22,117391,324.23296483617315,False,1464,927.6958849454597,False,1953-07-19
117249,71123,94137,95358,647.0360154467239,EUR,2017-06-29,133503,302.5741314016671,False,1465,195.03006507254034,True,1961-09-16
57115,66401,122159,97227,996.1620673687728,CAD,1999-01-29,99557,589.2561781045672,False,1466,904.2319941230203,True,1964-06-01
103959,91917,92889,61145,533.7455855499354,USD,1987-04-12,103695,888.6436997886722,True,1467,123.69488512330607,False,1994-07-20
62280,106703,96511,49946,216.89038540683063,EUR,1959-06-23,61811,870.7163763612926,True,1468,790.8995290581835,True,1983-11-04
63474,47543,93177,54981,475.54816175628514,GBP,1985-02-16,80225,894.4175783611661,True,1469,932.3526687295075,True,2001-02-09
95781,131330,105194,48465,942.4355607233149,GBP,2002-11-07,140426,892.6873763258704,True,1470,616.5172726460679,False,1996-08-08
115398,92735,134638,128985,603.6256299504186,GBP,1958-06-26,102020,144.72959032726078,True,1471,899.7416842442581,True,2008-02-12
78751,144971,106070,113886,40.70485509201359,CAD,1958-05-15,143346,120.5095571762273,False,1472,158.56265858885797,False,1991-12-26
141864,133010,124685,121126,441.6562543640244,GBP,2001-09-16,57263,935.3119115460254,True,1473,670.7525690761967,False,1989-06-27
84240,73117,132769,62645,891.7786848313449,USD,2007-08-02,76331,846.0827620620375,False,1474,50.59798644571576,False,1987-09-14
72739,132060,132240,121754,129.9042647342089,GBP,1996-08-26,75742,667.0545094640784,True,1475,199.33834018402163,False,1999-07-24
119048,58241,61758,97493,481.7897686936696,CAD,2003-11-12,56674,566.0927897775092,False,1476,900.5019157405259,True,1950-09-25
81965,116806,137923,75074,21.98816675974416,EUR,1967-12-15,100319,331.67500913130567,True,1477,145.7455760839582,False,2017-05-09
67757,73903,92108,123381,294.86693523814154,GBP,1984-12-14,94785,167.36408722112233,False,1478,272.3106960379938,True,1958-02-15
126866,98414,61216,126348,655.7501200069848,EUR,2010-10-24,73188,48.63467374578133,False,1479,300.49336798596454,True,1984-02-12
144180,110178,139334,81814,210.81633027731982,EUR,1971-08-23,112975,572.2999415883058,False,1480,92.70963879320554,False,1964-04-16
91480,78672,134826,93713,647.2568725964716,CAD,1995-01-12,60701,44.37852780246559,False,1481,758.9250997722935,False,1969-09-02
93774,141141,133597,137424,609.3102173121026,GBP,1997-11-26,99737,420.6336836474264,True,1482,263.417645560895,False,2009-06-02
123417,92122,74324,88742,869.0666834269609,CAD,1965-03-25,90999,846.5307317883104,True,1483,893.9213974544281,False,1989-02-05
142462,82825,117725,94507,865.4609453457847,EUR,1963-04-15,56966,884.4330579288036,False,1484,10.964371637671674,False,1965-11-23
123045,59365,129978,113764,615.8016252584868,USD,2003-06-14,59219,544.5393097187275,True,1485,170.60111444952997,True,1988-08-17
48496,112681,130117,61317,99.54862476745802,CAD,1978-12-07,110477,769.3744784761875,False,1486,772.6323973591647,False,1986-06-19
93842,122448,143791,141974,408.48447251757364,CAD,1959-05-28,55843,749.8621108379435,False,1487,595.4651045855783,False,1971-07-16
124039,61271,143517,57596,623.1483334219857,CAD,1957-02-06,54079,546.271588648249,True,1488,326.7701812196259,False,1964-02-16
93633,138115,131321,47135,987.2627009949081,GBP,2006-01-03,100207,696.9296687976696,True,1489,513.7431524260317,True,2006-08-31
76569,99769,69539,92480,201.7607299120609,CAD,1983-04-13,79948,758.8073980366114,False,1490,615.5485598747294,True,1992-12-08
138725,75002,57079,78935,857.1571114032166,CAD,1968-11-14,143998,714.4883323840487,True,1491,715.9371046492906,True,1989-03-14
48373,84534,80957,126833,651.0134707621968,CAD,1984-06-07,108742,381.1047161456389,True,1492,578.0924127592028,True,2015-01-11
118504,55735,76629,127686,670.623657180033,CAD,1978-05-18,139486,630.6627830570216,True,1493,71.98997789706257,False,2006-08-15
116110,56014,86567,134191,796.3928149877629,USD,1965-08-03,112654,667.3430992589025,True,1494,280.5523163099145,False,2015-05-02
137980,115998,141678,65212,959.5534993781009,GBP,1976-09-29,93747,951.8741270749507,True,1495,643.065711416548,False,2005-11-06
68999,92846,127488,132074,274.69991116816993,USD,2017-02-19,93111,614.7928503395116,False,1496,243.82554574373643,False,1991-03-23
118719,102967,95379,125686,522.5896394494328,USD,1996-06-06,95961,147.79638828332165,True,1497,955.7558568434367,True,1984-11-25
67587,127993,142117,132183,790.5962633476304,CAD,2003-02-21,106101,50.94878154301415,False,1498,482.2299391669311,True,2017-04-21
59756,115412,69070,108692,946.3503611616334,CAD,2009-11-22,130185,25.711836929028365,True,1499,417.3069246411603,True,1997-01-23
88304,129902,86808,63287,727.3008466744978,USD,1965-08-04,69500,364.55601138326045,False,1500,76.2944906174841,True,1994-05-07
85257,101569,76666,107686,902.9571845202161,EUR,1953-11-07,69007,803.3655845469112,True,1501,588.2552340625141,False,1992-06-01
58199,49605,56036,126843,764.314576563101,EUR,2017-12-07,125838,142.58687324587822,True,1502,386.1150444149979,False,1961-10-26
51382,136891,60450,112510,369.8210299224506,CAD,1995-02-06,124212,660.4300636398006,True,1503,702.6803328279111,False,1991-02-03
76381,61005,54639,65467,267.05980788258466,USD,1974-07-02,87957,563.8727461592888,True,1504,352.4874556378802,True,1981-01-14
100250,92093,71212,109158,509.6602569049439,EUR,1957-03-15,88520,491.38422668786126,True,1505,39.12675768930343,False,1994-02-04
87756,127915,123750,92395,127.11160037786279,EUR,2001-07-11,74760,320.44216820328717,False,1506,320.87591397603586,True,1994-04-13
140529,114760,116048,67741,640.663645161796,GBP,1956-01-20,66329,765.423840815016,True,1507,112.15200088106819,False,1998-03-08
119789,108824,57509,82279,110.43738494340555,USD,2007-07-14,73159,195.19049456445774,False,1508,678.9630169414361,False,1974-11-20
52313,84435,128362,77669,596.5385526567419,EUR,2014-05-07,100983,115.1148115743134,False,1509,65.46993847725982,True,1963-02-19
58867,83205,48313,115934,954.8840501471765,CAD,1987-11-17,77834,524.3037232697917,False,1510,212.30538496442557,True,1988-09-13
126429,131961,104262,128735,507.2180907934608,EUR,1966-09-18,138437,138.59547600470833,False,1511,473.44380470270147,True,1985-06-19
92257,107043,62405,89222,260.25868061789845,USD,2013-04-27,119150,718.9836757245236,False,1512,37.01621891799497,False,1963-10-29
119320,71641,59284,68027,900.7028116057209,CAD,1951-01-01,69219,119.69360650349154,False,1513,790.4832366789034,False,1984-03-11
121801,60514,123026,116643,564.6483123574689,GBP,2007-01-19,50989,142.3115583445584,False,1514,777.7684760969132,True,1979-01-10
144003,50600,70802,138367,977.1270513017528,CAD,1994-09-17,45216,268.393752515527,True,1515,981.5281330126239,True,1964-08-17
47619,102908,112615,50126,536.1496729632845,USD,1974-07-01,91824,757.7798524954551,False,1516,105.55246566267739,True,1998-10-03
86874,79104,96923,138537,944.1765327931114,GBP,1983-03-04,82167,860.5842178572583,False,1517,893.6403051890106,False,1981-01-22
49184,78752,141938,96119,142.96827218312103,USD,2009-08-18,98734,756.3868762542179,True,1518,520.1346030330617,False,2010-01-12
132143,119831,136204,48217,599.3504084695742,EUR,1973-09-23,86109,623.8516823492619,True,1519,111.33822558139595,True,1983-07-09
87656,66675,68433,131137,214.9632743451785,EUR,1957-05-19,106011,80.12783478565966,True,1520,580.5941385790856,True,2009-09-03
46396,141834,59601,45261,949.3567976681709,USD,1988-08-24,116675,771.9189188342834,True,1521,532.8064096687023,False,1997-12-01
129322,57568,94636,137473,101.99852633777917,USD,2015-12-16,51769,696.1377719568147,False,1522,934.2017759657954,False,1984-10-30
85612,88284,123425,129018,743.7228431701167,GBP,1982-10-30,74855,555.7149496742218,False,1523,987.7395696677975,False,2010-05-24
135657,129509,89764,61948,59.45836819601418,CAD,1991-03-19,74622,745.5284807478993,True,1524,154.35633924226795,True,2012-10-03
138326,64649,46881,58977,50.37708329528386,CAD,2003-04-16,140884,336.8929200758973,False,1525,306.16308682039954,False,1961-09-29
85044,138926,51052,99728,569.2273977481095,USD,1989-07-10,125041,847.7807084299175,True,1526,872.5095379245962,False,1968-01-01
121943,66660,111420,123358,559.7407235113345,CAD,2003-03-27,64219,590.7024330084465,False,1527,695.0367109262834,True,2000-07-15
90697,52936,59128,118880,893.3644788782915,USD,1963-08-02,124808,668.7602292452906,False,1528,961.3357277391057,False,1995-01-02
102995,74877,107866,57412,219.99605228903195,GBP,1960-08-27,112871,833.8625675538921,True,1529,49.55285710108419,False,1959-04-02
119768,87516,67740,119972,955.0124627046167,EUR,2011-01-10,105602,161.49207876660356,True,1530,620.7163495433078,False,1982-08-18
110283,78310,96937,111210,564.2039505024406,CAD,2008-05-26,109449,328.4166834114478,True,1531,177.75561710943362,False,1991-09-14
90470,51583,80531,118722,524.375999396573,CAD,1960-12-17,112328,273.8797566336177,True,1532,122.48613409410575,True,2014-10-02
102885,62434,87241,143623,373.41113231383133,USD,2006-05-20,54848,993.1706131324443,True,1533,134.1430069291074,False,1995-03-09
63409,66464,131450,61670,828.8176634523272,EUR,1954-11-06,50587,146.1265990704687,True,1534,313.00222979574676,True,1993-04-15
93807,86969,140253,56836,350.4923674397614,GBP,1971-11-26,59400,616.937817522754,False,1535,52.63632132426238,True,1989-02-05
50064,130882,83779,131530,887.15629355378,EUR,1957-10-01,88234,917.37019262808,False,1536,325.4418718172003,False,1990-11-30
115930,112704,61664,66171,447.79942346477236,GBP,1959-10-17,72379,506.24011647117607,False,1537,785.0484571198966,False,1964-07-17
130050,129741,47085,123194,465.9668904985209,GBP,1992-10-01,65453,654.8615900925819,False,1538,871.6792740510133,False,2002-12-23
143714,53457,80031,120109,281.9602868456973,USD,1954-12-22,97867,569.319200430295,True,1539,481.6957274590056,True,2015-08-24
142238,109188,104242,62045,540.0191002225749,EUR,1993-08-25,55968,704.352497176818,True,1540,43.29228572370267,False,1988-01-10
139397,47197,50216,82194,514.3361427196439,EUR,2002-04-30,53749,940.548507572496,False,1541,842.0552930704202,False,1970-04-03
48027,102827,55170,120824,240.6442553052502,EUR,2008-04-13,55752,33.570088681605945,False,1542,26.813269458681585,False,1981-11-07
75526,111092,132701,143381,492.59222362243895,CAD,1963-07-11,66797,804.136949604224,False,1543,375.39302650051764,False,1955-09-20
122893,55233,97653,137000,654.8941785551998,CAD,1964-08-05,86986,372.86058723721845,False,1544,19.738189575861654,True,1988-12-18
115714,71409,56488,65765,933.069074646516,GBP,1970-05-18,101230,90.04636739424326,False,1545,616.2723515070154,False,1953-06-16
53213,129687,84347,61145,361.6953813598148,CAD,1957-04-06,125230,617.4126861823115,False,1546,442.27395767725415,False,2004-06-02
123569,93962,95354,89285,10.857041139876713,GBP,1997-05-10,141977,829.2273220967899,False,1547,342.6409842319867,True,2015-02-22
80674,48234,52220,138138,990.139768919499,CAD,1963-03-24,47382,647.3973983591605,False,1548,469.4699560188134,True,2002-06-16
55048,69261,60551,82655,639.0178730766619,EUR,1961-12-15,129967,513.4583828445085,True,1549,407.62242105462764,False,1952-01-25
99225,100466,76203,73554,905.0713895874594,GBP,1983-09-26,128564,49.792778145213205,True,1550,411.86338518946485,False,2009-01-18
48407,142605,90236,58189,397.8905931221653,EUR,2016-07-17,102406,712.6453499620621,True,1551,859.6098148799008,True,1969-11-18
133395,120886,143914,108902,943.5188994442768,CAD,1970-08-27,92893,988.5965534848434,True,1552,506.1871705450653,True,1978-07-27
67878,80553,59242,63150,825.2985122698244,EUR,2005-06-21,60873,509.16408152971024,False,1553,698.0687247222637,False,1987-05-16
60715,136779,95141,107864,774.6113312725189,EUR,2005-08-04,48411,664.0789941124392,True,1554,165.20147386146004,True,1969-04-10
53262,119088,70753,99331,996.335265956564,GBP,1999-11-27,62229,433.1509440953864,False,1555,709.5329622197338,True,1969-09-16
51623,45152,98730,122315,999.3427175893023,USD,2016-11-13,90178,605.578976316464,False,1556,616.1758316788934,False,2014-11-02
103346,47602,45297,117543,547.3140964096638,CAD,2005-11-24,90168,733.8230040219705,True,1557,561.707548653955,True,1998-04-11
94069,113282,81018,132156,150.81075040579407,CAD,2013-08-20,63757,264.4168072461798,True,1558,535.0065199428278,False,2012-09-02
112140,45065,133378,102327,357.6223478230971,EUR,2000-09-12,142146,640.5608266787032,True,1559,452.0799400947545,False,2007-02-28
93957,142148,69105,77363,1.2777103337670863,CAD,2011-05-25,49616,899.6407850102761,False,1560,439.3570392164502,True,1996-01-15
100494,56100,142749,114693,247.50780613865493,USD,1953-02-22,120638,539.5291013993468,False,1561,865.1764896690008,True,2002-02-18
98997,94006,121675,109069,789.9017761535024,EUR,2011-11-07,98445,816.9982506354938,False,1562,529.0910740469242,True,2016-09-20
60416,92134,65506,58191,26.195284096261993,EUR,1959-04-28,137236,816.6515020302103,True,1563,694.0008822172152,False,1987-06-26
63692,136749,97503,55549,712.9422650890621,EUR,1992-09-18,90576,836.6272387958988,True,1564,92.3347551992299,False,1953-02-14
128661,73570,63831,49514,165.00226708962745,CAD,1969-01-21,89342,551.1025958653207,False,1565,523.5855166804805,True,1955-09-15
100108,86222,141184,135165,969.8277351109768,EUR,1955-08-20,50551,574.5209832040895,True,1566,441.3392412577733,True,1974-08-04
114533,141412,104376,128268,138.95932778008714,GBP,1996-08-01,90430,115.4219299607509,False,1567,246.8205558935399,True,1975-08-25
98768,144187,75149,142407,346.9045663253342,USD,1979-08-04,121859,173.95789031317292,True,1568,98.36564069490234,False,1975-07-30
53705,138251,53640,55394,677.9489434909572,EUR,1981-06-04,138544,946.0713803190985,False,1569,21.803726872322162,False,1988-11-19
126391,52468,99217,137441,534.8486225982202,EUR,1964-07-22,141351,529.0139209613403,False,1570,918.3164336903957,False,2012-10-23
121939,47400,46765,65326,722.8882348545088,EUR,2008-10-13,128348,793.3705682637162,True,1571,95.02069658528912,True,1966-03-25
66375,141889,134643,122739,905.7341284026734,USD,1987-06-14,134832,883.2868292003391,False,1572,514.0067353993835,False,1950-04-20
100658,101706,142805,52634,631.7773905914459,GBP,1953-04-02,64299,603.0905435664354,False,1573,97.99175405238059,True,1953-03-25
77745,51030,85579,82080,96.65624797283311,EUR,2015-02-17,107640,483.67508558032694,False,1574,625.5746531686484,True,2000-05-09
113554,114589,73709,114946,412.20901095695814,GBP,2017-04-07,135300,61.405820747349175,False,1575,189.3532873278922,True,1952-12-20
70811,62836,138415,109240,5.575299203799948,EUR,1993-01-11,52115,797.9669131063891,False,1576,602.6122649549209,False,1999-07-06
141881,144083,122758,136059,339.2032224566955,USD,1961-07-31,144762,225.07535501920896,True,1577,47.05709197228109,False,1974-03-04
81447,59015,115435,45342,843.6669198333122,GBP,1991-09-12,120243,959.0815517679868,True,1578,185.3408533941343,False,1998-02-07
82868,49090,54120,98536,787.2536563033999,CAD,1997-12-26,139351,353.0964006192542,False,1579,884.2767520964446,True,2010-02-25
114204,132576,60816,85502,364.58513020804537,USD,1950-01-09,124949,505.1177484378849,False,1580,605.2351546867203,True,2001-09-05
56709,72951,76801,83569,270.4686932604571,GBP,1996-01-25,122567,0.3567766782877923,False,1581,286.2795719438193,False,1974-08-31
68710,64113,140567,77062,117.99628689435792,CAD,1982-03-08,136491,436.8934724240336,False,1582,68.71943780782283,False,1981-11-29
66662,118014,91235,127802,307.1545660847916,CAD,2013-05-03,124744,495.4241067445024,True,1583,647.9676787068906,False,1975-02-07
47989,57127,89406,74066,30.43517106319913,USD,1961-10-19,133338,198.09254246645054,False,1584,344.6144563067804,True,1973-12-05
136430,52220,87766,59975,713.4636463652007,CAD,2002-11-17,116100,851.3083460518809,False,1585,249.7828938628464,True,1950-02-23
111162,67457,117131,54846,431.59714834316907,USD,1986-03-22,142824,876.4695532744558,False,1586,676.7158549498254,True,2001-11-04
59926,134990,111726,107732,329.7113819219022,GBP,2005-05-08,55176,332.9049260708895,True,1587,748.3984639615928,False,2009-09-07
70890,100991,85342,128621,142.0084325811678,GBP,1974-06-28,99979,967.8356186773497,True,1588,623.5140600579659,True,2006-06-23
123016,112304,140879,126897,994.4705461377134,USD,1963-06-01,115728,582.8253944088718,True,1589,171.3783438678816,False,1973-09-05
103297,140600,46186,87267,806.9236290499479,EUR,1976-09-20,77099,295.6341118814277,True,1590,453.4149032590898,False,1979-11-28
63729,75387,91982,56332,176.53111665488623,GBP,1975-12-09,124169,263.09366030112733,False,1591,168.70226415324723,True,2004-09-12
81416,77322,50274,55547,643.149814612526,CAD,1952-03-19,97599,963.645742121644,False,1592,873.1105515593174,True,1956-07-15
119909,128522,100693,137171,974.4001495377136,CAD,1983-06-30,82129,361.2896196787954,True,1593,565.8261482884953,True,1996-01-30
130692,108678,98828,137706,287.406963222705,CAD,1975-10-12,137215,166.5913548782036,False,1594,196.07459668236393,False,1993-06-24
85942,133924,87036,141988,378.6481294720055,USD,1999-12-09,142529,262.5607708921967,True,1595,971.6805553227623,False,1977-07-30
119461,77443,84373,132744,353.3596615269071,CAD,1995-04-13,73303,633.0669142987315,False,1596,579.8686733142026,False,1964-09-18
138959,89264,60543,126213,152.5642410223374,CAD,1990-05-06,59365,597.9890595172598,True,1597,82.75736852170729,True,1992-05-17
108735,76522,88651,138480,274.8023196045798,CAD,2015-03-11,56307,463.51838069209026,False,1598,631.2233936869169,True,2007-11-12
139882,110675,63533,110485,491.09309410696744,CAD,2002-06-25,85398,261.45229466424666,False,1599,427.7331556721779,True,2004-12-27
75478,80368,140699,90680,804.9097874213844,CAD,2008-07-21,119719,977.6766059595922,False,1600,88.72154702907243,False,1987-12-31
140306,47302,68306,76665,442.9100135977981,GBP,1998-08-24,92832,582.7836933863952,False,1601,902.3040949617694,False,1998-02-05
51060,53489,138880,134239,314.92923205219364,EUR,2006-09-17,117456,99.57211258510567,True,1602,936.2577109519232,True,1979-10-09
66727,63469,127360,116922,201.0324040740924,CAD,2009-07-13,141368,28.58254984628386,True,1603,397.935080281582,True,1990-04-10
123605,62132,110939,94059,761.2673705969739,GBP,1972-11-07,88793,224.52858379769808,False,1604,336.33968999003883,False,1986-08-31
64081,67009,67235,114297,611.5773704366959,EUR,1980-05-01,108225,541.8647100109682,False,1605,770.6898778787167,True,1991-03-11
46346,109559,100462,101796,484.40840660313245,USD,1966-11-12,94977,818.4216667932346,False,1606,240.2004351463729,False,1989-09-17
127493,52578,49160,53869,760.6113712034119,USD,1981-12-30,142515,295.7483352531318,True,1607,877.038101286222,True,1952-12-14
120283,110319,86554,71031,520.804355149053,EUR,1974-07-23,143964,463.44862137945864,True,1608,821.4628360622564,False,2006-07-31
76113,71494,117883,137600,468.7644116477259,EUR,1992-01-15,136041,727.7003855978643,False,1609,441.12079597810947,False,1971-10-22
133315,65674,94532,53309,653.2287357839372,GBP,1964-03-22,111103,759.0692509614686,False,1610,280.8451455443543,False,2014-11-09
88650,144818,71573,96059,700.4905750496995,CAD,1964-03-27,138721,132.57373180008224,True,1611,151.26790302625577,True,1981-07-21
79371,115462,114711,132510,795.2352643543649,USD,2017-02-04,78036,594.9621702104032,False,1612,655.891812441968,False,1965-09-18
89709,93806,60815,73576,314.23641576189465,USD,1993-03-15,57841,811.8512912766466,True,1613,634.2808157869508,False,2007-02-26
137780,122812,79304,47608,145.02577494534745,GBP,1961-07-03,52286,472.38479348227423,False,1614,962.0602314461448,False,1998-06-25
58745,117788,50861,75143,31.105305879450103,USD,1976-01-06,76421,413.9305881954556,True,1615,554.7217624600224,False,1984-10-11
94273,66352,60773,60840,345.0781508598443,EUR,1983-12-10,140010,547.4082496204456,True,1616,685.8062032451334,True,1997-06-05
87151,45226,144646,47753,707.6775103082107,EUR,2005-02-28,56717,55.44861982873423,False,1617,444.00657938274003,True,1983-12-14
58090,47248,91238,120994,79.39428252103758,USD,2005-03-02,137326,413.0596506259456,False,1618,415.56864961331166,False,2009-05-04
55366,103434,99993,56053,326.39513731434005,EUR,2010-12-21,136577,409.00095502423443,False,1619,237.2928683754816,True,1960-07-01
121025,49410,65091,88087,229.49757508385582,GBP,1983-09-29,50242,506.96195086289066,False,1620,261.26852518043677,False,1981-04-21
110505,72356,129123,107345,20.60865591402446,EUR,1992-01-07,94922,897.2192183171773,True,1621,775.9918940825745,False,2008-11-13
59041,54950,130514,143490,633.5954936216673,CAD,1950-03-16,113287,649.0462999597602,True,1622,582.5781517344433,True,1972-03-07
137446,126276,116622,126950,624.029457336342,GBP,1970-11-14,115002,934.3923594256596,False,1623,865.844932528169,False,1964-06-26
59242,105205,65468,115867,16.83955140431357,GBP,1981-09-02,47681,345.0215778568144,True,1624,703.43812170567,True,1958-08-05
63088,62546,118889,91728,524.3787647718608,GBP,1987-07-09,121407,186.12002530724249,True,1625,303.6566862797755,False,1983-04-12
137369,141681,82008,122034,876.0214716490699,CAD,2008-08-12,107937,692.0535679579926,True,1626,905.2952167713526,True,1961-11-07
138658,110397,62334,77065,271.87290844282006,EUR,1985-09-07,84816,155.59458338787152,True,1627,35.574179816631855,True,1953-11-07
85406,70696,54360,114922,639.4232607922719,USD,2011-11-04,54564,438.4767200822778,False,1628,259.8564094996652,False,2013-06-02
61542,130550,125978,104530,830.8093689983314,CAD,1966-07-27,94736,734.5277416404035,True,1629,97.8693926630117,False,1993-06-19
64186,105289,94706,75639,59.966352808267274,GBP,1952-10-27,50477,577.7942918914199,True,1630,340.29995663475233,False,1966-12-06
115403,62283,126616,88365,654.8767758210123,GBP,2012-03-23,92084,745.8713476096666,False,1631,445.2664752262002,True,1995-04-10
70561,56472,103319,81033,166.87261721060426,USD,1998-11-14,66023,966.2203163310893,True,1632,107.44826554241321,True,2006-11-07
75663,55748,135492,84754,685.9461804929317,EUR,1968-11-17,104979,384.96112098874255,True,1633,144.54631888292928,False,2004-05-30
139084,57167,144336,132765,872.5321907153309,EUR,1996-02-26,106653,638.0582815596139,False,1634,902.0504064790312,False,1983-07-15
87523,101670,119122,77810,289.4213273176748,USD,1991-12-04,98666,381.5609264480476,False,1635,183.63567737533026,False,1963-07-14
104365,66711,116805,81883,99.29062138539224,EUR,1953-08-19,48489,120.37368546161076,False,1636,373.69768113182033,True,2011-05-03
58071,64204,64490,89891,454.1194793989572,USD,1977-02-20,101047,280.0767563107883,True,1637,374.82952184479626,True,1985-12-13
105834,83154,104460,143790,490.677888526405,GBP,2012-01-15,100876,705.9545845237576,True,1638,666.7949839694032,True,1991-06-04
80219,134761,142344,119308,674.1598529247846,USD,1969-01-21,59054,260.32636512836757,True,1639,308.60734513606326,False,1985-12-23
138804,99041,103565,60164,260.42809038619777,GBP,1982-10-03,89243,18.811702113850878,True,1640,5.055451181349565,True,2012-08-31
93404,120238,119823,109369,680.7717067314658,EUR,1963-10-04,112638,546.4617513912237,False,1641,562.2137913918644,False,1970-05-08
66700,80636,130970,102422,566.5510763403263,EUR,1950-08-29,142388,356.16815454300234,True,1642,789.803985504224,True,1956-05-08
107436,87425,109027,85348,133.29669789917676,EUR,1999-10-10,115080,37.92307064673505,True,1643,54.614879743432205,False,1979-12-30
92491,80125,130340,64437,415.825256410017,USD,1965-07-22,142014,109.62303262836976,True,1644,773.6351734571035,True,1982-03-04
72426,91956,119689,66117,670.521674834657,USD,1955-08-28,59059,426.22799781643783,False,1645,147.21974357993534,False,2007-04-10
127703,58233,52966,127538,914.6498579997386,GBP,1967-11-03,130894,781.0283377331573,True,1646,945.8519409140532,True,1973-04-17
62084,141163,52485,136533,147.83435641812093,CAD,2005-07-01,129774,705.5922258800176,True,1647,889.6673558806539,True,1964-08-11
