ACTIVITY_FEES,AMOUNT_OF_MANAGEMENT_FEES,ARREARS,AVERAGE_SENTIMENT_SCORE,END_DATE,HOUSEHOLD_ID,INTEREST_EXPENSE,INTEREST_INCOME,LAST_HOUSEHOLD_REPLIED_TO_OFFER_INDICATOR,LAST_HOUSEHOLD_REPLY_TIME,LAST_INBOUND_COMMUNICATION_DATE,LAST_INBOUND_COMMUNICATION_ID,LAST_OUTBOUND_COMMUNICATION_DATE,LAST_OUTBOUND_COMMUNICATION_ID,LAST_PRODUCT_OFFER_CAMPAIGN,LAST_PRODUCT_OFFER_DATE,LATEST_SENTIMENT_SCORE,LIFETIME_VALUE,MANAGEMENT_FEES,NUMBER_OF_ACCOUNTS,NUMBER_OF_ACTIVE_ACCOUNTS,NUMBER_OF_CALLS,NUMBER_OF_COMMUNICATIONS,NUMBER_OF_COMPLAINTS,NUMBER_OF_EMAILS,NUMBER_OF_NEW_ACCOUNTS_OPENED,NUMBER_OF_OPEN_COMPLAINTS,NUMBER_OF_TRADING_PERIODS,NUMBER_OF_TRANSACTIONS,OTHER_NON_INTEREST_EXPENSE,OTHER_NON_INTEREST_INCOME,PRODUCT_ID,PRODUCT_OFFERED_INDICATOR,PRODUCT_OWNED_INDICATOR,SENTIMENT_SCORE,START_DATE,STATUS,STATUS_DATE,STATUS_REASON,TOTAL_AMOUNT_OF_ALL_FEES,TOTAL_AMOUNT_OF_BUY_TRADES,TOTAL_AMOUNT_OF_COMMISSION,TOTAL_AMOUNT_OF_DEPOSITS,TOTAL_AMOUNT_OF_INTEREST_EARNED,TOTAL_AMOUNT_OF_INTEREST_FEES,TOTAL_AMOUNT_OF_MARKET_CHANGE,TOTAL_AMOUNT_OF_SELL_TRADES,TOTAL_AMOUNT_OF_TRANSACTION_FEES,TOTAL_AMOUNT_OF_WAIVED_FEES,TOTAL_AMOUNT_OF_WITHDRAWALS,TOTAL_CALL_TIME,TOTAL_CLOSING_BALANCE,TOTAL_CLOSING_CASH_BALANCE,TOTAL_INWARD_CALLS,TOTAL_INWARD_COMMUNICATIONS,TOTAL_INWARD_EMAILS,TOTAL_NUMBER_OF_ACCOUNTS,TOTAL_NUMBER_OF_ACTIVE_COMMUNICATION_THREADS,TOTAL_NUMBER_OF_ALL_FEES,TOTAL_NUMBER_OF_BUY_TRADES,TOTAL_NUMBER_OF_DEPOSITS,TOTAL_NUMBER_OF_SELL_TRADES,TOTAL_NUMBER_OF_UNITS_BOUGHT,TOTAL_NUMBER_OF_UNITS_SOLD,TOTAL_NUMBER_OF_WITHDRAWALS,TOTAL_OUTWARD_CALLS,TOTAL_OUTWARD_COMMUNICATIONS,TOTAL_OUTWARD_EMAILS,TRADING_VOLUME,TYPE,USER_DEFINED_BOOLEAN_1,USER_DEFINED_BOOLEAN_2,USER_DEFINED_BOOLEAN_3,USER_DEFINED_BOOLEAN_4,USER_DEFINED_BOOLEAN_5,USER_DEFINED_DATE_1,USER_DEFINED_DATE_2,USER_DEFINED_DATE_3,USER_DEFINED_DATE_4,USER_DEFINED_DATE_5,USER_DEFINED_INTEGER_1,USER_DEFINED_INTEGER_2,USER_DEFINED_INTEGER_3,USER_DEFINED_INTEGER_4,USER_DEFINED_INTEGER_5,USER_DEFINED_NUMERIC_1,USER_DEFINED_NUMERIC_2,USER_DEFINED_NUMERIC_3,USER_DEFINED_NUMERIC_4,USER_DEFINED_NUMERIC_5,USER_DEFINED_STRING_1,USER_DEFINED_STRING_2,USER_DEFINED_STRING_3,USER_DEFINED_STRING_4,USER_DEFINED_STRING_5,WAIVED_FEES,WAIVED_INTEREST_EXPENSE,WAIVED_INTEREST_INCOME,WAIVED_NON_INTEREST_EXPENSE
215.2606674533377,,,,2018-08-31,1618,720.4891941594655,829.5277385527257,True,128,2016-08-14,79337,2016-08-14,112470,Now Prove It,2016-08-14,,,947.8324754288766,,,,,,,,,,,298.84295552152884,378.2040218260824,Savings,True,True,5,2018-08-01,Active,2018-08-14,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,499.33474048410534,282.5300972726408,997.4571771337834
215.2606674533377,,,,2018-08-31,1618,646.8674812713946,911.7835076588264,True,97,2016-08-14,119507,2016-08-14,114716,Now Prove It,2016-08-14,,,75.51376971931109,,,,,,,,,,,621.0229023456021,231.83781317033026,Education,True,True,1,2018-08-01,Active,2018-08-14,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,85.1365630311704,463.3411569859529,722.4891356768479
215.2606674533377,,,,2018-08-31,1618,537.8421931276582,574.9070142255157,True,122,2016-08-14,70593,2016-08-14,56743,A Loan With A View,2016-08-14,,,206.30634984325496,,,,,,,,,,,669.330995486534,156.58840055671286,FinancialPlan,True,True,0,2018-08-01,Active,2018-08-14,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,513.5032105557567,524.8461038650247,228.2184110488159
1773.4049400663373,,,,2018-08-31,1618,725.937890719178,853.3614032922296,True,48,2016-08-14,101919,2016-08-14,54039,Now Prove It,2016-08-14,,,601.5186231456132,,,,,,,,,,,163.7923712264509,111.8503548432066,RetirementBasic,True,True,2,2018-08-01,Active,2018-08-14,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,772.3364356421898,544.3585892599459,861.3977249395716
1773.4049400663373,,,,2018-06-30,1619,526.1743801198525,922.9577393256051,True,10,2016-06-08,57219,2016-06-08,102137,More Generous Investing,2016-06-08,,,337.0965800512436,,,,,,,,,,,915.208912795114,3.2856565749477267,Cash,True,True,1,2018-06-01,Active,2018-06-08,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,192.96077651746495,396.30495160094745,344.83744686211594
1773.4049400663373,,,,2018-06-30,1619,171.20837359094148,391.1009626737464,True,122,,127952,,114760,,2017-07-12,,,992.052825406278,,,,,,,,,,,63.76340502108173,739.7264140494763,Brokerage,True,False,1,2018-06-01,Inactive,2018-06-08,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,554.8088303194951,526.2172716602078,56.35118593290318
1773.4049400663373,,,,2018-06-30,1619,217.02831559509033,291.38705175977344,True,2,2016-06-08,116762,2016-06-08,138006,More Generous Investing,2016-06-08,,,168.88107933424334,,,,,,,,,,,230.63127771598445,385.20880171630995,Savings,True,True,3,2018-06-01,Active,2018-06-08,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,360.32781807664924,650.5751837099616,901.1944593740479
1773.4049400663373,,,,2018-06-30,1619,804.4219098992064,108.07819560463133,True,38,2016-06-08,118980,2016-06-08,115286,Now Prove It,2016-06-08,,,524.91382957944,,,,,,,,,,,917.8394989456375,365.5270664613264,Education,True,True,3,2018-06-01,Active,2018-06-08,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,224.52380131659538,526.9859683173792,29.08849999325206
1773.4049400663373,,,,2018-06-30,1619,94.86788411424418,611.3002708132799,True,135,,131771,,127528,,2018-02-07,,,426.66516053373016,,,,,,,,,,,661.0920166425341,811.9652693130303,FinancialPlan,True,False,0,2018-06-01,Inactive,2018-06-08,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,405.4681156510523,505.3858944544719,729.5431925712608
1773.4049400663373,,,,2018-06-30,1619,784.9739693633016,902.5118702997946,True,112,,46263,,108583,,2017-06-06,,,570.3994491653021,,,,,,,,,,,467.2932627964763,421.2237636012174,RetirementBrokerage,True,False,1,2018-06-01,Inactive,2018-06-08,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,642.8649210906696,46.78398108248094,617.6487616199406
1773.4049400663373,,,,2018-06-30,1619,917.3622122087784,228.77483093801527,False,0.0,,51600,,128469,,2018-02-02,,,309.49384223319174,,,,,,,,,,,90.98690011925198,780.3646080403449,RetirementPlan,True,False,4,2018-06-01,Inactive,2018-06-08,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,588.0828616133998,228.45447118359152,133.23162446980734
2064.0660178756602,,,,2018-06-30,1619,321.83444251250313,719.7106192557192,False,0.0,,118749,,65272,,2018-05-29,,,190.77396736808194,,,,,,,,,,,292.18238027094947,406.873561118159,ManagedPortfolio,True,False,1,2018-06-01,Inactive,2018-06-08,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,833.7355528060195,814.018985793866,594.1752627463451
2064.0660178756602,,,,2018-08-31,1620,267.15857621370117,45.98013498550386,True,51,2018-08-27,114104,2018-08-27,98070,Now Prove It,2018-08-27,,,729.7815505756769,,,,,,,,,,,101.10705294801848,414.92583187839807,Cash,True,True,3,2018-08-01,Active,2018-08-27,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,974.8041044029269,556.1294628979517,901.6809312013219
2064.0660178756602,,,,2018-08-31,1620,92.9422466102815,41.05378148888818,True,53,2018-08-27,140656,2018-08-27,69669,Now Prove It,2018-08-27,,,369.3006276420713,,,,,,,,,,,269.42048874495816,662.9705450436034,Savings,True,True,1,2018-08-01,Active,2018-08-27,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,694.1122204956973,67.99985909385039,871.1782469271116
2064.0660178756602,,,,2018-08-31,1620,740.9988605715574,978.649708518071,True,15,2018-08-27,53396,2018-08-27,86136,More Generous Investing,2018-08-27,,,835.1418151279795,,,,,,,,,,,858.3485482686841,844.6103220861748,Education,True,True,2,2018-08-01,Active,2018-08-27,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,595.1271157233147,563.3271629834692,621.7279637282702
11624.32165688488,,,,2018-08-31,1620,188.07553552680145,117.54367300348201,False,0.0,,48447,,102190,,2018-09-16,,,868.5800473357281,,,,,,,,,,,550.5359559051425,728.5430288580292,FinancialPlan,True,False,2,2018-08-01,Inactive,2018-08-27,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,279.1546157250695,90.92109470077153,937.9163248783552
11624.32165688488,,,,2016-07-31,1621,24.529214490399788,797.8429567399319,True,48,2016-06-30,108989,2016-06-30,48893,Now Prove It,2016-06-30,,,866.6671246921749,,,,,,,,,,,592.9477157448073,119.59774725049715,Cash,True,True,4,2016-06-01,Active,2016-06-30,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,413.2036616149589,246.95496109048264,606.5707813601165
102333.53178683207,,,,2016-07-31,1621,525.2927342246994,541.9724022834146,True,146,2016-06-30,120881,2016-06-30,50937,The Best Things in Life Are Not Fees,2016-06-30,,,727.7810583270143,,,,,,,,,,,739.6191746048502,155.12882676178552,Brokerage,True,True,0,2016-06-01,Active,2016-06-30,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,337.0353385752025,718.6210090487031,919.8922152315973
102333.53178683207,,,,2016-12-31,1622,971.0147044418669,56.22778391243793,True,25,2016-12-26,81840,2016-12-26,126187,More Generous Investing,2016-12-26,,,119.2615458239863,,,,,,,,,,,9.320775153818316,740.4741499517077,Brokerage,True,True,3,2016-12-01,Active,2016-12-26,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,218.8781870045604,604.0716934965085,237.0536338794515
102333.53178683207,,,,2016-12-31,1622,904.2171530068329,116.3164288789913,True,2,2016-12-26,108648,2016-12-26,105405,More Generous Investing,2016-12-26,,,816.2113668739262,,,,,,,,,,,356.7379301240716,467.00585369796136,Savings,True,True,0,2016-12-01,Active,2016-12-26,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,445.03651642736844,191.29118248298366,340.35713789629705
102333.53178683207,,,,2016-12-31,1622,650.481087932008,595.5209683442378,True,49,2016-12-26,119301,2016-12-26,93679,More Generous Investing,2016-12-26,,,572.5804009902356,,,,,,,,,,,714.4540839054395,26.061888830521,FinancialPlan,True,True,0,2016-12-01,Active,2016-12-26,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,197.75900646806284,772.2682269586452,470.07929673163346
102333.53178683207,,,,2016-12-31,1622,126.09315621818651,368.0346774233313,True,104,,109119,,80576,,2018-02-13,,,837.7200546349408,,,,,,,,,,,473.88753480290933,778.9680430697049,RetirementBrokerage,True,False,5,2016-12-01,Inactive,2016-12-26,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,80.30427041089145,511.40463171067876,142.70783820290688
102333.53178683207,,,,2016-12-31,1622,659.6230630360832,18.489246469847487,False,0.0,,111773,,59786,,2017-03-16,,,282.0400272178004,,,,,,,,,,,953.6903075007937,589.697638012511,RetirementPlan,True,False,5,2016-12-01,Inactive,2016-12-26,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89.11699718519156,560.2315484747955,17.65576730256746
113540.47736140231,,,,2016-12-31,1622,296.3989232798974,270.78210789885804,False,0.0,,131304,,123966,,2017-01-25,,,724.9708901240658,,,,,,,,,,,148.86666938165538,809.8917347790315,ManagedPortfolio,True,False,5,2016-12-01,Inactive,2016-12-26,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,425.9931566975722,261.29632554357664,500.63053620333363
113540.47736140231,,,,2016-07-31,1623,550.6186867752655,935.8476590211152,True,14,2016-07-02,126343,2016-07-02,64339,More Generous Investing,2016-07-02,,,769.4746158741763,,,,,,,,,,,71.41690303126121,399.5868176031123,Cash,True,True,2,2016-07-01,Active,2016-07-02,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,33.44713539256982,995.5172223100807,337.3174138869774
113540.47736140231,,,,2016-07-31,1623,475.8270285546529,106.20197814195936,True,91,2016-07-02,103345,2016-07-02,72123,A Loan With A View,2016-07-02,,,820.8553571983394,,,,,,,,,,,605.723937237414,27.103380488903102,Brokerage,True,True,4,2016-07-01,Active,2016-07-02,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,518.3062014154002,460.62409461129573,985.316769502752
11405.510696708956,,,,2016-07-31,1623,331.1066795432369,610.7194666535295,True,135,,125208,,127525,,2017-08-20,,,318.1152440779539,,,,,,,,,,,737.543793343908,672.3408134206123,Savings,True,False,2,2016-07-01,Inactive,2016-07-02,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,935.4111756787615,100.53960603568318,734.6433343665379
11405.510696708956,,,,2018-03-31,1624,143.21069021861322,883.2413442789589,True,30,2016-03-12,117170,2016-03-12,95515,More Generous Investing,2016-03-12,,,950.1713824512879,,,,,,,,,,,991.3428869968827,217.78054346651084,FinancialPlan,True,True,5,2018-03-01,Active,2018-03-12,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,711.60593206654,467.9713690941263,3.361775008982696
11405.510696708956,,,,2018-03-31,1624,617.0395784722211,547.6447826077433,True,66,2016-03-12,48054,2016-03-12,82743,A Loan With A View,2016-03-12,,,615.9076574939633,,,,,,,,,,,273.9640580379361,891.9885712568537,RetirementBrokerage,True,True,3,2018-03-01,Active,2018-03-12,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,801.5030403764971,82.57300452954935,867.8972527844817
11405.510696708956,,,,2018-03-31,1624,478.5069751127737,69.1377143824224,True,59,2016-03-12,54843,2016-03-12,139227,A Loan With A View,2016-03-12,,,577.9038666181424,,,,,,,,,,,488.5937533197993,678.9256492163883,RetirementPlan,True,True,5,2018-03-01,Active,2018-03-12,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,262.95721947131,157.63240349403213,959.4736684452057
11850.653198259795,,,,2018-03-31,1624,450.777716544621,878.7224314513674,False,0.0,,78425,,116249,,2016-11-23,,,238.54406986903538,,,,,,,,,,,887.8669028413337,871.0031372500105,ManagedPortfolio,True,False,2,2018-03-01,Inactive,2018-03-12,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,334.24834398720185,927.2249115568858,215.2506416798209
11850.653198259795,,,,2018-01-31,1625,134.25880610665902,983.5296299779511,True,16,2018-01-02,129420,2018-01-02,80703,More Generous Investing,2018-01-02,,,656.7510354856506,,,,,,,,,,,441.42401834581835,671.689729717212,FinancialPlan,True,True,1,2018-01-01,Active,2018-01-02,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,426.60183975541946,708.1432978594805,671.4322639079571
11850.653198259795,,,,2018-01-31,1625,467.05200588425186,349.78924866216164,False,0.0,,136743,,66681,,2018-04-27,,,438.87648086376595,,,,,,,,,,,448.4184516932216,882.9110009750125,RetirementBrokerage,True,False,0,2018-01-01,Inactive,2018-01-02,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,963.6026918860965,90.91278926372831,81.29980927446506
11850.653198259795,,,,2018-01-31,1625,892.7550360289445,845.4047696695565,True,148,2018-01-02,61084,2018-01-02,81240,The Best Things in Life Are Not Fees,2018-01-02,,,412.6685025182846,,,,,,,,,,,953.7710344348698,928.051051491929,RetirementPlan,True,True,0,2018-01-01,Active,2018-01-02,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,289.8773221431971,578.588125648564,506.3536931821523
35350.1703130641,,,,2018-01-31,1625,705.7701344667339,663.2553886621089,True,60,2018-01-02,72605,2018-01-02,126142,More Generous Investing,2018-01-02,,,623.0976866404172,,,,,,,,,,,942.3945683211988,241.79395996472363,ManagedPortfolio,True,True,1,2018-01-01,Active,2018-01-02,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,896.7068702231953,994.0748450505511,458.35181929875546
35350.1703130641,,,,2018-01-31,1625,253.547277849272,902.9603135716573,False,0.0,,48700,,110062,,2018-06-19,,,637.2511513729409,,,,,,,,,,,834.724159537188,771.9638801184165,RetirementBasic,True,False,4,2018-01-01,Inactive,2018-01-02,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,185.43033988787354,184.70772499661098,177.24429344575793
35350.1703130641,,,,2017-11-30,1626,786.4019343640591,825.8107821397425,True,118,,137304,,47739,,2018-03-22,,,574.1233412978387,,,,,,,,,,,718.5142318652771,858.2383732020788,Cash,True,False,1,2017-11-01,Inactive,2017-11-29,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,548.3166393619524,25.174122634349484,571.4521305266605
35350.1703130641,,,,2017-11-30,1626,234.6253794593423,946.5991609732655,True,122,,103872,,63580,,2018-01-18,,,721.5457632326265,,,,,,,,,,,53.76712081809176,404.44136136986214,Brokerage,True,False,1,2017-11-01,Inactive,2017-11-29,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,55.95623568499162,613.6786334497476,312.14366335333176
35350.1703130641,,,,2017-11-30,1626,641.190063206212,930.8829667659685,False,0.0,,87411,,63712,,2018-07-12,,,621.0982159800559,,,,,,,,,,,722.7430588472927,810.0430207073,Savings,True,False,4,2017-11-01,Inactive,2017-11-29,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.854557053368083,999.1183178192987,350.5162302430615
35350.1703130641,,,,2017-11-30,1626,925.6528732900777,97.26079326728154,False,0.0,,81081,,47702,,2018-02-09,,,109.06246487347387,,,,,,,,,,,631.3559573872241,15.156224380346174,Education,True,False,4,2017-11-01,Inactive,2017-11-29,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,196.950658368075,647.0605869934593,21.408640114366218
35350.1703130641,,,,2017-11-30,1626,147.38943717199842,525.4849815602951,True,65,2017-11-29,55623,2017-11-29,99728,A Loan With A View,2017-11-29,,,155.51696596884574,,,,,,,,,,,854.3546686658525,983.598921713838,FinancialPlan,True,True,0,2017-11-01,Active,2017-11-29,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,734.0333546419312,786.6960476570429,773.4497261936018
35350.1703130641,,,,2017-11-30,1626,874.1518200371421,915.6041687249062,True,37,2017-11-29,84460,2017-11-29,61683,Now Prove It,2017-11-29,,,410.09923786263533,,,,,,,,,,,32.628304230743,223.18552361156475,RetirementPlan,True,True,3,2017-11-01,Active,2017-11-29,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,236.76826469054,53.954467883201346,53.31261861513261
15352.536940059608,,,,2017-11-30,1626,765.1248204342033,411.35939400211697,True,53,2017-11-29,93168,2017-11-29,90882,Now Prove It,2017-11-29,,,226.29246473985648,,,,,,,,,,,764.914836427027,85.51368923497694,ManagedPortfolio,True,True,4,2017-11-01,Active,2017-11-29,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,345.03961806684526,688.828733417575,606.5395630912735
15352.536940059608,,,,2017-11-30,1626,758.4168174888927,472.5975921479217,True,102,,84473,,123294,,2018-06-03,,,236.47147494915177,,,,,,,,,,,621.1585040484869,43.34924563772581,RetirementBasic,True,False,4,2017-11-01,Inactive,2017-11-29,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,868.5782254556023,862.0509857244464,983.6549377239345
15352.536940059608,,,,2017-08-31,1627,246.86479029823371,106.05751952539794,False,0.0,,123161,,70703,,2017-12-23,,,373.03871249701035,,,,,,,,,,,368.47952233290016,455.2453874691684,Cash,True,False,4,2017-08-01,Inactive,2017-08-28,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,657.6706879194611,153.94436270495453,836.1258152940125
15352.536940059608,,,,2017-08-31,1627,727.586991701311,88.47673388629745,True,47,2017-08-28,71679,2017-08-28,63987,Now Prove It,2017-08-28,,,654.3159629234835,,,,,,,,,,,155.9657742796323,580.4958235745333,Brokerage,True,True,2,2017-08-01,Active,2017-08-28,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,427.42174508529615,694.5450723231356,430.98692220980917
15352.536940059608,,,,2017-08-31,1627,125.55961792720072,31.313545120463957,True,134,2017-08-28,108423,2017-08-28,140848,The Best Things in Life Are Not Fees,2017-08-28,,,696.2765598250719,,,,,,,,,,,657.9264348580881,466.65768141635186,Savings,True,True,2,2017-08-01,Active,2017-08-28,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,727.9302897362238,534.7242286479157,561.0360011644028
380.15792696114295,,,,2017-08-31,1627,732.9634341147996,788.5783845719038,False,0.0,,60700,,131801,,2017-09-14,,,804.8892037210322,,,,,,,,,,,622.1945437700599,481.19895714184025,Education,True,False,2,2017-08-01,Inactive,2017-08-28,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,813.0996126719688,1.716281499583363,335.0058424589743
380.15792696114295,,,,2017-08-31,1627,712.9541508068041,795.8870068092165,True,25,2017-08-28,69765,2017-08-28,102073,Now Prove It,2017-08-28,,,174.02960857039162,,,,,,,,,,,1.6263896501070123,919.5633433917378,FinancialPlan,True,True,0,2017-08-01,Active,2017-08-28,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,650.3748508460571,428.8318559290665,469.78593513472396
380.15792696114295,,,,2018-01-31,1628,234.56012096344486,382.0009289283563,True,21,2018-01-17,113913,2018-01-17,144456,More Generous Investing,2018-01-17,,,20.536764393867085,,,,,,,,,,,121.07584595014559,887.3093706873843,FinancialPlan,True,True,5,2018-01-01,Active,2018-01-17,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.4739188690936,315.03318892699275,227.48323453540138
2974.6677654221958,,,,2018-01-31,1628,237.7905792540257,215.02175058325412,False,0.0,,51672,,141129,,2018-04-07,,,619.0816466908971,,,,,,,,,,,486.17224268743223,791.3779912384286,RetirementBrokerage,True,False,0,2018-01-01,Inactive,2018-01-17,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,954.6153870309141,270.7977296511016,612.3328767220713
19390.92412032361,,,,2018-01-31,1628,857.3449578383891,643.6551050501189,False,0.0,,137307,,135299,,2018-02-24,,,207.25120848070304,,,,,,,,,,,373.7638740730406,516.0613945889669,RetirementPlan,True,False,4,2018-01-01,Inactive,2018-01-17,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.18980572466697,553.879159624995,447.7942027501633
19390.92412032361,,,,2018-01-31,1629,785.5436898748213,866.7444565356634,True,57,2018-01-03,107709,2018-01-03,45161,Now Prove It,2018-01-03,,,914.3672469303833,,,,,,,,,,,691.6624607321396,19.238308461969677,RetirementBrokerage,True,True,2,2018-01-01,Active,2018-01-03,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,77.3622327698443,343.403284300143,403.2737611269785
