ACCOUNT_ID,AMOUNT,CHANNEL_ORGANIZATION_ID,CHANNEL_PERSON_ID,CURRENCY,DESCRIPTION,FEE_AMOUNT,QUANTITY_UNITS,TRANSACTION_DATE,TRANSACTION_ID,TRANSACTION_TYPE_CODE
139700,40.42154758363593,65120,130864,EUR,,151.25881246377688,573.2555563745427,1981-08-27,1506,tristique
50867,261.88646014558793,48010,120431,GBP,,484.01308384556256,951.4654071593184,2011-05-29,1507,semper viverra
127431,590.7650655355967,51324,45524,USD,,704.3084324383002,541.6066527963418,1983-02-25,1508,tincidunt donec
109666,267.9810766481515,89608,83355,CAD,,97.948309380468,440.3388937073508,1967-09-02,1509,condimentum suscipit
63128,304.9910408795249,57766,91268,USD,,35.94855388885026,613.8346748433453,2015-12-10,1510,tincidunt donec
143933,697.6212272988771,61162,62480,USD,,593.4448478542189,876.9650773794594,1983-05-30,1511,lorem ipsum
101956,264.1246413778291,137190,85599,EUR,,728.589494945721,28.66267556964661,2003-04-12,1512,tincidunt donec
143959,772.584931152446,88721,46569,CAD,,799.8614589338587,999.4760353839353,1956-10-21,1513,tristique
133450,657.9462037940929,46875,63632,EUR,,508.4690446832807,489.10880130448675,1975-06-25,1514,lorem ipsum
130422,679.4033151259813,100776,141208,GBP,,970.5680263235956,781.256809236788,1983-05-14,1515,nulla curabitur
121196,136.43349580284237,96462,130467,USD,,647.1433492027959,213.51549534658054,1971-03-17,1516,condimentum suscipit
139457,102.33230243791114,97337,45665,USD,,965.867765376575,717.5171753087772,1952-05-29,1517,lorem ipsum
85484,167.81587494068083,67610,71597,USD,,806.6250860919592,161.37884940806563,2006-01-09,1518,tristique
120621,769.604373415595,57099,87198,CAD,,669.8838533788394,808.211273540957,1986-08-28,1519,ultricies
57307,667.1768423283962,90121,127168,USD,,418.5647703690074,267.18369262101817,2005-10-16,1520,tincidunt donec
88251,459.35872711264636,111429,53114,EUR,,302.4883712545877,469.5010021114765,1950-05-23,1521,tristique
140490,243.69399368743566,71184,84838,GBP,,532.8534941903118,702.9944638800321,1978-05-03,1522,condimentum suscipit
78924,995.5241215593899,81345,143049,EUR,,683.8529857345683,671.3786981156005,2002-04-05,1523,lorem ipsum
51359,246.01299020433143,134626,78074,USD,,510.9048611695808,453.6452285272091,1958-01-25,1524,tristique
102358,476.0669710267166,49172,116796,USD,,817.6097115253003,636.3146299319247,1984-07-25,1525,tincidunt donec
68196,438.53306440638744,102962,125431,USD,,359.69749797127406,671.2977042797709,1989-04-18,1526,ultricies
76056,135.4532924368499,84472,66558,GBP,,136.57296111446792,946.3180431821442,2001-04-11,1527,semper viverra
48983,194.52341545912256,57319,57825,GBP,,854.3537523062196,606.4752639882686,1956-05-27,1528,tincidunt donec
139716,248.98412066431624,74542,130804,GBP,,278.08361453027936,582.9853653901448,1997-03-05,1529,nulla curabitur
120786,0.6592908296774804,80377,72192,GBP,,656.0287851951311,656.3570593656843,1990-10-01,1530,tincidunt donec
77560,704.2734182182174,73149,115404,CAD,,9.763180930201864,871.8313946301213,2001-04-09,1531,semper viverra
120784,515.9387707406732,85647,85748,GBP,,682.0544232886281,131.59895691361146,1980-05-20,1532,tincidunt donec
122069,974.0554926713246,139956,144494,EUR,,117.67697979207526,615.4470890871016,1993-02-12,1533,nulla curabitur
119398,356.5651769238282,60718,94790,GBP,,543.0313703496655,650.5030678122944,1984-03-05,1534,nulla curabitur
103657,402.5964882680736,65758,107680,EUR,,110.42990382716327,719.9603075182113,1951-01-24,1535,tincidunt donec
68090,632.0175777158495,105123,93660,USD,,740.9250782128256,897.0546056108615,1957-01-21,1536,condimentum suscipit
142037,308.39293196834797,82545,143873,EUR,,680.6376259879239,217.09817290675147,1984-08-18,1537,tincidunt donec
93069,124.39524662705442,103561,52466,USD,,190.1024082776137,645.4307706020777,2016-07-27,1538,tristique
115468,7.485175108778389,138990,98011,CAD,,668.3758201848623,211.77350452718196,1953-01-23,1539,tristique
93182,802.6090053875471,80405,97391,GBP,,748.6527013668443,847.9139828158055,1991-12-13,1540,lorem ipsum
55861,936.1418545290238,70023,90766,USD,,708.7612818576093,589.7270102739037,1966-07-31,1541,nulla curabitur
143654,736.4568206570278,66742,135392,CAD,,537.8621560365389,497.8575350941405,1982-09-06,1542,condimentum suscipit
124453,567.2862030404106,129539,127603,GBP,,604.138372455399,846.197049407791,1978-03-23,1543,tincidunt donec
45611,218.43074109196658,62933,134228,GBP,,53.40658168961765,632.9496537123309,1970-03-16,1544,nulla curabitur
80051,569.5220278171975,85267,100620,CAD,,774.9866946555136,317.173445931632,1980-06-19,1545,tincidunt donec
59879,377.3371369842826,67818,111349,USD,,677.0753076575618,503.7720113021879,1982-08-18,1546,condimentum suscipit
100196,15.078365392508454,116182,80444,USD,,842.1250798523027,317.82888864427895,2014-05-11,1547,nulla curabitur
133094,936.9219123065501,90332,127942,EUR,,693.4145468227821,812.4182249846147,1982-04-26,1548,nulla curabitur
54131,635.8491093690363,106449,127551,CAD,,130.16359006975685,58.24978532123167,1997-03-22,1549,lorem ipsum
83557,652.664510421453,69877,90334,EUR,,426.7841785008536,854.0896431653754,1994-11-14,1550,tristique
74672,836.9170030469643,122856,97654,CAD,,218.41486887031246,17.73796214029362,1987-07-15,1551,lorem ipsum
64734,463.1706112701846,61569,67530,EUR,,98.15455275955004,801.0899687887852,1989-09-07,1552,tristique
60014,184.9018819637245,56712,120558,USD,,551.3865692361887,895.5358957175628,1990-12-15,1553,nulla curabitur
51173,864.8379497023706,120673,137463,CAD,,305.0019728384697,703.9278373148051,1985-06-22,1554,tristique
104065,574.9904784454039,142305,130454,EUR,,499.3149722593611,516.5650274218751,1991-08-25,1555,ultricies
49616,743.7919856549196,45123,140340,CAD,,880.8097247312488,887.0907891459227,1968-05-13,1556,condimentum suscipit
138267,909.5116992743724,135883,59509,USD,,15.575649703639067,112.09925160330747,1983-05-22,1557,condimentum suscipit
135907,761.6462320586419,112790,89357,GBP,,316.8531887871075,898.5701199606583,1999-03-09,1558,tristique
56050,673.8720362191443,47146,54854,CAD,,146.97097467262049,169.78237566261654,1999-04-24,1559,nulla curabitur
58286,920.8065551689301,128346,142151,GBP,,813.7725785085441,719.691357300776,1984-12-26,1560,tincidunt donec
62986,65.14179393384886,126439,61231,USD,,143.44491714860197,994.197712289722,1997-07-07,1561,tristique
127548,636.3727380050701,129430,78576,CAD,,411.44246693569045,717.3415014635933,1989-11-18,1562,lorem ipsum
135060,916.7164220598012,102308,124521,GBP,,535.6179333737068,557.8201063151305,2013-04-04,1563,tincidunt donec
142333,477.71619843742326,124353,86577,CAD,,846.9454783895835,822.0323668258022,1972-02-12,1564,ultricies
140373,179.0324093913756,71383,103041,CAD,,154.9885846197962,428.45771176800986,1997-01-16,1565,tincidunt donec
69567,158.00179516560908,110830,75667,GBP,,832.0279320776693,491.0056584448997,1991-03-29,1566,nulla curabitur
87858,946.3093298029887,104433,121879,USD,,204.20672945536106,821.6373970263196,1956-02-09,1567,condimentum suscipit
135424,1.628078727460692,133021,69627,USD,,488.61761939578787,538.015944911794,1980-06-01,1568,tristique
110497,143.696892059776,59718,135675,GBP,,867.8678740407877,884.4756079327216,1957-10-05,1569,condimentum suscipit
98472,628.1126209810351,112297,98073,CAD,,133.4852523062479,335.47807673918436,2017-04-17,1570,tristique
51811,454.05920813591047,143074,106792,GBP,,283.10728685653766,493.19865537150855,1984-06-30,1571,nulla curabitur
143435,648.1741010691782,119424,136758,GBP,,803.3960696750264,127.66199804941265,1960-09-07,1572,lorem ipsum
135608,813.5542442473161,62329,87006,EUR,,40.6956717391306,798.183629230504,1985-07-24,1573,nulla curabitur
82977,173.1069031815538,88735,69419,USD,,924.3567502590266,848.9602184303433,1991-12-04,1574,tristique
89003,902.4831322402512,45415,49451,CAD,,110.4648444277701,900.0448553788581,2017-01-09,1575,condimentum suscipit
63539,406.62111302295466,102279,47487,GBP,,820.0350760242872,931.3449920323465,1988-06-06,1576,lorem ipsum
140885,633.6304211441555,128207,70876,CAD,,635.7765211264898,950.008474507856,1970-03-10,1577,nulla curabitur
106452,783.9657963956296,67101,80532,USD,,435.505677662766,984.8983123572065,1959-04-01,1578,ultricies
78339,729.867634149988,70714,66802,EUR,,494.14060913823386,273.4838100715532,2000-02-07,1579,nulla curabitur
132362,302.2484697618684,87877,141263,GBP,,213.88631559190412,351.10971466706695,2002-06-01,1580,tristique
137225,726.2492587385324,119941,88057,EUR,,240.4282654119249,825.0357927022798,1954-01-07,1581,condimentum suscipit
124704,267.0543696656781,50408,55927,USD,,823.0807365821429,238.09495181689226,1993-06-21,1582,condimentum suscipit
101719,816.3599002588322,122220,101495,USD,,597.6915540786696,392.8815822634987,1965-05-06,1583,condimentum suscipit
57100,448.5443533812769,116901,52466,CAD,,293.5999108339181,67.89391406466818,2001-11-17,1584,nulla curabitur
78775,858.7284012827412,79160,80720,USD,,967.8468670278212,950.461086424585,2001-07-13,1585,ultricies
122787,861.6229164051292,71214,87363,EUR,,841.8802642734196,690.9408381636506,2015-11-06,1586,tristique
89745,390.76269118810234,111828,76866,EUR,,341.81967789855804,224.7899350543494,1952-02-20,1587,ultricies
142562,312.3368989290717,77526,141824,EUR,,834.2447358098983,346.404903975693,1986-03-11,1588,tristique
127277,889.154224022627,85373,110662,GBP,,438.2502234919667,624.0159698411995,1979-02-14,1589,lorem ipsum
71025,53.94932786398878,92927,88037,EUR,,540.609369115212,733.6727710702775,2011-11-26,1590,lorem ipsum
114655,701.4470632726344,129813,79081,EUR,,361.6332292398776,511.44433957879653,1958-01-27,1591,condimentum suscipit
128916,77.0449330009086,103586,120761,CAD,,587.6880843650636,398.05645463892586,1986-03-28,1592,tristique
109723,946.0967994825874,51799,104608,USD,,543.9621534311755,924.2063905155117,2002-05-18,1593,ultricies
64769,476.0859690606266,46317,54331,USD,,703.798145464269,262.32155102841114,2017-05-23,1594,ultricies
139692,401.096108528939,94015,107124,EUR,,505.804352617305,590.7572717388591,1989-02-10,1595,nulla curabitur
66514,450.12472877449824,48449,122455,GBP,,623.6894833479261,763.2349429674185,1996-06-04,1596,nulla curabitur
141785,358.1078694912051,126269,86949,USD,,426.5944101019187,921.8803980261264,1956-04-28,1597,semper viverra
129427,642.3702369802231,80550,78335,CAD,,232.9922084526239,346.2563696345183,1995-11-16,1598,tincidunt donec
82039,662.5810272406236,58903,144429,CAD,,596.5747523302441,539.3658619761333,1996-07-11,1599,ultricies
94174,244.4345688026179,124363,120042,GBP,,540.0462209060272,336.470510813411,2005-11-11,1600,nulla curabitur
130436,911.437347321985,132476,138473,EUR,,986.0331450147842,562.9468700035218,1986-03-30,1601,tincidunt donec
110249,908.0543014778796,46698,101597,CAD,,668.1433542738337,105.34876392844977,1961-06-05,1602,nulla curabitur
139224,51.02100040161001,47699,135257,USD,,480.8310421038779,809.3018962065702,1951-04-30,1603,ultricies
123533,889.4376741780648,103264,126908,GBP,,19.391987660655204,207.84096460672302,1953-07-05,1604,tincidunt donec
121887,786.0912428764666,102713,136607,GBP,,955.0361333557273,488.8522593506567,1976-06-21,1605,nulla curabitur
59000,3.006922420321703,50620,89191,USD,,947.2881039883405,411.84268743564013,2011-01-29,1606,condimentum suscipit
75009,136.85369930228615,101542,81394,GBP,,139.78820164636264,946.7946944984218,2002-03-11,1607,lorem ipsum
51035,763.5478644910869,122313,46439,USD,,75.97443547363727,456.2290801107206,1977-04-04,1608,nulla curabitur
124676,742.4313361313652,140700,106662,EUR,,153.9410198708868,409.0709921856238,1987-05-14,1609,tristique
50178,577.3028014436863,64307,90945,CAD,,732.7372780230413,307.0924616684918,2011-04-25,1610,lorem ipsum
76968,864.7465939398529,132169,81703,CAD,,74.14872422345944,349.89646230855794,1972-08-20,1611,nulla curabitur
125042,27.855102993089854,63352,131613,CAD,,341.7356185832122,620.9137636719942,1976-12-17,1612,nulla curabitur
106127,781.0963413321721,131612,124958,USD,,668.3194322831991,107.28700597681883,1951-06-19,1613,tristique
92404,507.2383202460531,118174,46126,GBP,,548.5774603119014,828.657904504759,2015-06-14,1614,condimentum suscipit
104914,851.2438069900912,64039,56117,EUR,,586.9573209134189,715.2364159161972,1977-10-15,1615,lorem ipsum
60771,932.9965494334231,101646,144820,EUR,,989.0528446283192,722.742768773224,1993-07-27,1616,condimentum suscipit
131319,394.9218031517614,58971,90781,EUR,,891.8020155929007,131.37306908224977,1992-09-08,1617,nulla curabitur
60371,821.7168920681665,55281,128001,USD,,584.7817789944161,41.694856949092106,1968-03-06,1618,lorem ipsum
72826,252.46618763753747,105603,144464,GBP,,497.1654277292722,645.3908952742288,1962-10-22,1619,tristique
127402,563.3631735091509,119984,140790,USD,,951.1300536290154,833.6555102773697,1959-07-31,1620,tincidunt donec
97959,442.2636198923249,87218,72879,GBP,,79.48453048956172,447.932372709055,2000-08-25,1621,tristique
129659,168.94189784620644,132162,51501,USD,,978.1640854748973,890.8851678515365,1967-12-21,1622,condimentum suscipit
116050,408.1966592913435,119499,133185,USD,,549.9514783147571,552.5389037983597,1982-05-24,1623,tincidunt donec
110006,945.8161690252222,62418,46190,GBP,,726.3839923583549,393.09697176830315,1990-08-30,1624,lorem ipsum
47277,856.2730997834109,77161,142533,USD,,315.16408230496677,753.9643482696206,2013-05-24,1625,lorem ipsum
99346,335.35444994649276,96008,67146,EUR,,863.3274518551797,623.8080113506959,2014-01-19,1626,tincidunt donec
53344,136.98347751480412,114685,133200,EUR,,106.00812986993851,121.6331422575912,1985-11-02,1627,condimentum suscipit
91931,308.3625932962618,103570,133339,GBP,,877.2131542485347,530.3579166318058,1965-09-04,1628,tristique
114109,757.100606862274,85162,114813,GBP,,649.1560495811664,284.09983101311354,2003-10-01,1629,tristique
103072,712.5314213711415,99393,133537,EUR,,30.55773439910186,983.7131777982582,1961-02-28,1630,tristique
45665,379.4390567007748,104617,45540,GBP,,681.2905478660639,190.75920786288307,1962-09-03,1631,tristique
77495,690.6120978869117,67182,54176,USD,,194.27722656332875,92.07436156513648,1958-08-31,1632,ultricies
108477,913.7815227687684,115649,100382,GBP,,109.5110299419449,729.4028057348402,1958-09-16,1633,lorem ipsum
113918,782.067223994956,124140,96610,EUR,,514.8842712316668,691.7214509691264,1960-07-30,1634,nulla curabitur
108472,327.9244784571742,63426,85602,GBP,,89.61481061955074,173.24473663366342,1975-08-09,1635,tincidunt donec
136399,869.9456435237938,49392,66419,EUR,,421.59043813960216,194.98640189718125,1982-06-18,1636,lorem ipsum
54567,784.7917704148107,126383,95204,EUR,,602.5510611159141,651.9170700639778,1983-02-02,1637,condimentum suscipit
78786,856.8608209214526,124713,46979,EUR,,244.77855962380391,717.5760281509168,2014-11-22,1638,semper viverra
94553,164.4313900889381,113340,84406,CAD,,209.48715151070357,196.01317961565573,2009-05-16,1639,lorem ipsum
103072,345.24024729541946,122615,85674,EUR,,278.3238657022776,846.8530514225884,2001-02-13,1640,tincidunt donec
83939,658.5072264215719,83204,81467,EUR,,737.0469219290128,609.4568666485332,1957-12-02,1641,ultricies
124399,257.78718521802324,83304,123388,USD,,811.92748016717,558.0624317359471,2012-05-03,1642,ultricies
75244,372.07159410911663,65663,122136,USD,,20.811825668236043,52.48194906293837,2000-11-22,1643,condimentum suscipit
62911,158.0501540610295,74391,104178,EUR,,182.93597815244917,753.8676899004422,1991-11-10,1644,tincidunt donec
140935,871.3583212195302,69694,92391,GBP,,919.4052314041753,393.2307663025791,1975-05-08,1645,nulla curabitur
105810,114.14965346059064,62996,53776,GBP,,669.2015194976991,953.2577274336971,1982-11-16,1646,nulla curabitur
47356,897.5554169598526,125200,112343,USD,,258.7021518557831,53.17248717756384,1980-11-17,1647,semper viverra
117351,307.03120268594614,100204,72385,GBP,,679.4372913939812,239.63354045785644,1962-01-26,1648,nulla curabitur
124509,71.70181744546579,138844,82384,USD,,834.1606589692738,859.3074949772316,2017-05-06,1649,ultricies
45242,138.94940302976394,111813,82267,EUR,,261.424412470031,10.186157808088607,2011-06-19,1650,nulla curabitur
76095,508.0426719337957,68223,74065,EUR,,408.0011001011164,116.57389480951724,1982-09-01,1651,ultricies
122121,492.7338319986888,91773,50385,EUR,,411.14826288293085,569.3873211160296,1975-01-12,1652,lorem ipsum
121576,122.9214010429816,109815,117019,EUR,,863.845095934542,124.9813585934475,1959-06-07,1653,ultricies
58869,15.060995175732723,129570,93865,EUR,,807.579435447596,386.8185944727676,1992-03-06,1654,ultricies
94187,418.789205528272,111517,57715,GBP,,632.3622513001411,877.8184822539989,1994-04-18,1655,ultricies
60828,799.6284369919077,53947,58628,CAD,,74.1001644756938,788.2335135081296,1973-06-27,1656,ultricies
68421,671.6027507136982,95162,75675,USD,,524.1361238317468,963.7735767275677,1967-08-15,1657,condimentum suscipit
75888,593.6011702059585,116547,122647,GBP,,121.22108688333533,119.86922828077357,1997-02-04,1658,tristique
125158,841.6227259745033,125331,76330,USD,,254.0977851175904,437.7319578918034,1964-12-15,1659,semper viverra
136467,964.1856442055661,51715,108641,USD,,395.17989105313944,724.6087880122523,1986-08-03,1660,ultricies
73466,596.6827780090413,82795,66232,EUR,,525.3318024246762,4.223491776076234,1992-07-16,1661,condimentum suscipit
96142,706.6232865065937,139100,140241,USD,,20.331379214517167,227.5583248826214,1971-01-04,1662,tincidunt donec
100035,466.00569579981845,47014,92707,GBP,,725.3313833302144,26.570918411096248,1954-11-01,1663,semper viverra
52823,951.590485465131,100780,46916,CAD,,977.0277812811083,555.7897383568187,1996-03-15,1664,ultricies
99519,871.0308933744257,78494,102677,EUR,,529.0615617815579,17.058216632832224,1999-03-17,1665,tristique
109397,170.21183829651636,66135,46690,CAD,,477.1615949487779,741.2323890551314,1999-03-10,1666,condimentum suscipit
106501,265.3664000625711,61541,89656,CAD,,831.789972616245,516.7249878978313,1955-05-03,1667,tristique
47371,339.86724438310733,121733,107220,EUR,,154.09124010718577,458.7921271212972,1983-10-21,1668,nulla curabitur
91632,499.8087264349326,136308,78495,GBP,,892.9696730255376,340.2837636484667,2006-03-24,1669,tristique
69779,682.2397144663272,95754,79312,USD,,695.7565569911933,415.17692139528185,1993-12-03,1670,ultricies
87208,663.3241933202214,137361,132544,CAD,,267.5482410318739,886.691294173876,2008-07-31,1671,condimentum suscipit
61499,776.9608999328774,93684,51624,USD,,434.67123178848743,569.3331379902077,2010-02-13,1672,lorem ipsum
61944,679.6597706262403,141048,101595,USD,,259.056465129703,66.36928231464222,2014-02-19,1673,tincidunt donec
111631,622.5094678654959,81519,79474,CAD,,300.21008515667626,672.184923701922,2015-08-13,1674,ultricies
133014,921.3237513231531,110433,131570,USD,,390.31813769069294,578.7851073789847,1966-10-12,1675,ultricies
134016,130.52655353891763,88890,132520,EUR,,495.11155598199036,688.5664745816084,1952-03-15,1676,tincidunt donec
140392,524.827742575462,93264,81581,USD,,852.6792577313802,379.601106649287,1966-11-11,1677,condimentum suscipit
48375,214.36870059791985,61010,86938,GBP,,763.762833993903,969.2274997810628,2000-08-08,1678,tincidunt donec
122557,530.1170056549231,109082,124392,GBP,,965.5826295783255,687.8436446346865,1992-04-11,1679,tristique
129413,341.79404397029765,48329,139161,EUR,,81.48032180046172,892.834308786312,1985-04-19,1680,ultricies
86032,249.52823197876555,124570,81560,CAD,,597.2932574371569,554.4345936349841,1955-06-07,1681,tristique
132993,475.2822545731976,54691,85527,CAD,,105.1497623730952,988.8059934521741,1980-12-03,1682,lorem ipsum
78295,287.57077035639355,70765,101212,CAD,,436.1375712732609,736.255937504797,2016-04-22,1683,tristique
65718,418.83793240464763,87342,68981,CAD,,306.90929221443935,106.4774736048672,1983-05-11,1684,lorem ipsum
84566,107.94545671448269,117884,81908,GBP,,921.3620905227302,713.6099760378089,1952-06-26,1685,condimentum suscipit
134350,17.440761049082177,80538,89738,EUR,,831.5499785072066,228.60274867022866,1997-04-30,1686,tincidunt donec
93127,511.08741930442716,135877,142996,GBP,,879.1037023027789,983.8686275219482,2010-12-21,1687,ultricies
82512,949.4923954277929,84522,77293,GBP,,848.0231405175314,958.8323399009048,2015-10-25,1688,nulla curabitur
143432,58.57029974052492,118497,97369,CAD,,403.34336760087734,536.7904638820845,1957-10-14,1689,semper viverra
73140,473.0119508050545,91570,128009,GBP,,81.03149140269939,693.6084829500066,1983-08-17,1690,ultricies
144298,874.3395597897061,70708,132777,GBP,,439.2933267564149,581.9163335039043,2004-06-21,1691,condimentum suscipit
112144,562.8048977825149,65686,99815,EUR,,403.71750322092754,748.2266918545894,1984-05-31,1692,nulla curabitur
119171,187.30586787681852,77076,86293,CAD,,184.33493818513386,140.29514886546423,1954-11-02,1693,ultricies
128206,602.7531282124055,112042,79468,CAD,,119.91392929294959,215.44375401754164,2007-06-10,1694,tincidunt donec
121749,807.8114040915393,49988,78366,CAD,,575.0487106338887,709.8558731777459,1991-01-10,1695,condimentum suscipit
74742,496.5135920274655,53672,74688,CAD,,554.6107495421008,362.42406879763735,2008-05-14,1696,ultricies
95324,637.7406762835298,123002,142426,CAD,,411.94205472168767,238.33763551747782,1986-12-30,1697,tristique
144663,371.7394703532468,57945,103309,USD,,243.99737663169634,905.6265120512111,1964-04-08,1698,ultricies
134776,228.00362051808915,59176,45743,CAD,,246.55491203723977,185.25696558280592,1963-04-26,1699,ultricies
121397,54.66920311164881,45625,79939,USD,,841.9656952282979,349.30065916580634,1964-05-09,1700,condimentum suscipit
140267,251.50500418371308,137297,125639,GBP,,113.69278115923942,822.6120319323584,1993-10-06,1701,tincidunt donec
125592,244.1280509424113,47730,83986,GBP,,389.38824470816536,861.2032129939984,2008-06-01,1702,semper viverra
91737,267.16330088820484,98768,73257,GBP,,523.6589920463091,989.0379139393772,1953-10-08,1703,condimentum suscipit
112610,177.1069618611431,75599,53080,GBP,,675.1725226568299,121.90791963432291,1990-07-01,1704,ultricies
141051,953.5909398079872,129596,142061,CAD,,120.08100519314979,34.839718264329505,1976-10-27,1705,condimentum suscipit
51801,289.86881189718025,56207,140157,CAD,,230.17579239790993,728.6667548864023,1968-02-09,1706,ultricies
112452,129.97343944787576,120267,98423,GBP,,831.2581816925392,564.3059961743828,2000-05-28,1707,nulla curabitur
131082,859.4989464020399,87230,51710,EUR,,931.6744208172645,289.79955035814635,1969-08-19,1708,condimentum suscipit
80555,976.3008187868886,141561,135269,CAD,,142.6918287083781,689.858907118673,1985-11-20,1709,lorem ipsum
84002,643.5269432360217,134911,91804,GBP,,810.0354041139077,980.6674546781251,2012-12-23,1710,tincidunt donec
144758,554.5025637421302,91084,133517,USD,,557.0440076842607,609.4771156066298,1991-01-27,1711,nulla curabitur
139638,686.6624242442763,95865,123691,GBP,,489.97647744973244,51.65501754182487,1959-11-21,1712,nulla curabitur
127109,39.43269223324218,99206,116269,USD,,615.4669633245486,27.533574051106754,1958-06-24,1713,tincidunt donec
96946,217.68523328760654,70460,48887,GBP,,140.18689376375815,7.296050529034079,1971-06-14,1714,lorem ipsum
125638,91.5624238990968,70741,83879,CAD,,403.1213405709712,54.50895297871932,2005-12-31,1715,tincidunt donec
134693,212.63276526578383,133707,106399,USD,,11.151467650114,855.636393667949,2001-08-05,1716,ultricies
131089,715.8807646538585,56119,127652,GBP,,262.7526978888831,435.2855928400132,1982-08-20,1717,tristique
134291,502.4471384071032,52329,141161,EUR,,741.9558392239876,145.6684343925195,1994-05-05,1718,nulla curabitur
96243,440.3763137793516,137345,95373,USD,,761.894727826158,242.12250505395116,1980-02-24,1719,nulla curabitur
76925,239.68710194816006,107104,83495,EUR,,284.19500978969415,780.3091460209317,2009-03-31,1720,tincidunt donec
133376,300.39764184321643,79711,110024,EUR,,854.382183101921,994.9803906487697,1995-08-03,1721,lorem ipsum
63281,957.2707091269813,60544,134471,CAD,,601.8880335855919,600.51265992094,2013-05-26,1722,nulla curabitur
71518,677.0143917070541,83877,94392,CAD,,256.16877714280565,277.32863713472403,1981-04-04,1723,tincidunt donec
138576,324.591577583552,113382,118196,GBP,,447.15553151626654,175.28212096868762,1968-06-03,1724,nulla curabitur
126000,231.73249535818968,48666,61221,CAD,,81.53855601670318,428.708218206848,1997-11-09,1725,ultricies
52024,861.6375379411332,139618,132259,EUR,,178.17649770983672,906.5327313290812,2005-03-21,1726,tristique
53433,696.9190483146375,67838,69442,EUR,,226.47418174667428,45.53489756992421,2015-03-08,1727,tristique
58490,170.75876508747234,60879,130979,CAD,,241.7983647209146,327.8379819086576,1983-06-22,1728,lorem ipsum
105702,563.4418075600292,98548,57892,EUR,,906.5158938479287,725.8447697421655,1971-03-03,1729,tristique
93312,522.8853058827209,52230,140175,CAD,,705.1982976443923,553.2389967531567,1983-08-22,1730,condimentum suscipit
114662,922.8910689648883,109428,108863,CAD,,682.1629123176247,636.7301492433547,1967-07-09,1731,ultricies
45637,834.2899716730825,110574,142514,GBP,,320.95157220038516,677.8354281580507,2016-09-10,1732,lorem ipsum
128495,152.03195519004726,77579,96489,GBP,,763.4937958397279,493.5616902519201,1996-09-15,1733,condimentum suscipit
114234,450.99423940565,48458,120513,CAD,,213.22897902284322,21.281140494280873,1992-06-14,1734,semper viverra
144039,122.79580798516793,94206,131534,USD,,326.7024622950709,118.33916727547938,2000-07-30,1735,ultricies
130398,337.980391464195,68234,111422,CAD,,38.96815063423489,819.3384751547399,1954-09-18,1736,ultricies
85468,622.5275166681057,62573,93060,CAD,,891.9778962313507,250.68777289315713,1974-10-21,1737,nulla curabitur
127114,778.2637092700461,137961,132732,EUR,,969.0424915341533,430.69005117465565,2014-01-18,1738,ultricies
111774,571.8275849380474,70284,138060,GBP,,361.9854895136977,988.0016089484244,2010-12-06,1739,condimentum suscipit
125176,886.9581807405477,75805,72029,USD,,395.37476874088577,283.8350290665668,1987-09-21,1740,condimentum suscipit
131355,527.9717942323806,141840,45856,USD,,728.5349323751323,223.49269515561465,2005-01-03,1741,lorem ipsum
116271,921.6194972607375,108325,56119,USD,,269.1488614439518,192.7840373984484,1970-08-09,1742,tristique
100492,789.1851250274318,81420,103221,GBP,,258.3620451300619,754.5137491758047,1950-05-03,1743,ultricies
115606,193.57749029153504,76173,62960,CAD,,538.5073280250618,459.4967687195543,1996-09-23,1744,semper viverra
96556,568.3676910581581,132815,47823,CAD,,97.33090043810566,412.44649226018856,1991-08-17,1745,condimentum suscipit
80608,614.3687862909022,106276,140124,GBP,,840.8544009735073,595.9664559766194,2016-04-14,1746,condimentum suscipit
120895,183.3534823279823,98390,66589,CAD,,872.633044448126,366.38318720248395,1960-08-06,1747,semper viverra
117544,592.8477619012326,129758,109712,GBP,,684.9960160098772,817.6964548418966,1999-06-02,1748,nulla curabitur
129021,76.00524324352021,78950,94120,GBP,,8.603310319204688,550.6124841793838,1972-03-12,1749,condimentum suscipit
87927,568.2503685575591,67623,49705,USD,,944.208131626029,498.82428004886424,2004-02-04,1750,tristique
92996,538.1921745467096,114372,131031,USD,,836.3365004122007,718.9570520605758,1995-10-05,1751,tristique
139017,134.027615675294,144303,83443,CAD,,665.5926336244485,108.61353278325025,1989-01-04,1752,semper viverra
63793,17.126671225121783,90192,111624,CAD,,725.4428600131201,302.66714330419376,1966-05-25,1753,condimentum suscipit
98219,949.8640869082916,53370,94209,USD,,124.46736280830878,446.6704084943913,2014-05-17,1754,lorem ipsum
78489,172.05328811827914,102623,45005,EUR,,891.5600589937478,954.3682902733984,2010-07-09,1755,lorem ipsum
51594,456.4119674131647,66894,78808,EUR,,474.19737518340526,293.9428710608116,1967-06-03,1756,tristique
127128,399.53598259311553,46903,141607,CAD,,85.85232367744938,274.82382321849263,1996-02-06,1757,tincidunt donec
139036,576.2491802503782,119859,141704,USD,,34.94402802687505,166.84951009932908,1986-03-26,1758,nulla curabitur
50061,825.2792821647383,109651,90984,CAD,,616.6293012573826,194.08411191119285,1995-02-14,1759,nulla curabitur
